id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,0,1,0,0.0%,0,0,0.0%,0,1
2,韩国,381694,2223,336548,42166,2212,88.2%,0,2980,0.8%,11,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,3,2,0,50.0%,0,1,16.7%,0,1
8,马尔维纳斯群岛,72,4,68,4,3,94.4%,1,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,445,0,438,0,0,98.4%,0,7,1.6%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21685,0,12804,8222,0,59.0%,0,659,3.0%,0,1
13,科摩罗,4321,6,4102,72,4,94.9%,2,147,3.4%,0,1
14,塔吉克斯坦,17086,0,16960,2,0,99.3%,0,124,0.7%,0,1
15,海峡群岛,13968,0,12946,922,0,92.7%,0,100,0.7%,0,1
16,阿拉伯联合酋长国,740500,68,734984,3374,0,99.3%,96,2142,0.3%,2,1
17,也门,9883,13,6556,1418,0,66.3%,24,1909,19.3%,0,1
18,圣皮埃尔,32,0,32,0,0,100.0%,0,0,0.0%,0,1
19,圣多美和普林西比,3729,8,3641,32,8,97.6%,0,56,1.5%,0,1
20,南苏丹,12514,0,12008,373,0,96.0%,0,133,1.1%,0,1
21,马拉维,61818,0,58005,1511,0,93.8%,220,2302,3.7%,0,1
22,布隆迪,20136,0,773,19325,0,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6396,0,4393,1882,0,68.7%,0,121,1.9%,0,1
24,博茨瓦纳,193449,0,188361,2679,0,97.4%,0,2409,1.2%,0,1
25,百慕大,5688,0,5520,62,0,97.0%,0,106,1.9%,0,1
26,英属维尔京群岛,2725,0,2649,39,0,97.2%,0,37,1.4%,0,1
27,安圭拉,1039,0,958,80,0,92.2%,0,1,0.1%,0,1
28,格林纳达,5861,0,5576,87,0,95.1%,0,198,3.4%,0,1
29,圣基茨和尼维斯,2717,9,2595,97,0,95.5%,9,25,0.9%,0,1
30,特克斯和凯科斯群岛,3017,6,2935,59,3,97.3%,3,23,0.8%,0,1
31,几内亚比绍,6150,0,5737,270,0,93.3%,20,143,2.3%,0,1
32,马里,16406,29,14746,1084,10,89.9%,17,576,3.5%,2,1
33,利比亚,361709,795,308308,48183,0,85.2%,1588,5218,1.4%,11,1
34,老挝,47842,786,6558,41198,782,13.7%,0,86,0.2%,4,1
35,伯利兹,28162,0,25511,2142,0,90.6%,0,509,1.8%,0,1
36,缅甸,507815,0,479422,9554,0,94.4%,0,18839,3.7%,0,1
37,多米尼克,5070,0,4683,354,0,92.4%,0,33,0.7%,0,1
38,莫桑比克,151371,4,149321,116,0,98.6%,23,1934,1.3%,0,1
39,叙利亚,44191,0,26652,14949,0,60.3%,0,2590,5.9%,0,1
40,马恩岛,9991,28,9598,333,28,96.1%,0,60,0.6%,0,1
41,巴布亚新几内亚,31791,504,29243,2141,0,92.0%,889,407,1.3%,1,1
42,厄立特里亚,6959,0,6782,130,0,97.5%,0,47,0.7%,0,1
43,乌干达,126625,55,96898,26499,34,76.5%,20,3228,2.5%,1,1
44,安哥拉,64724,20,60229,2774,0,93.1%,863,1721,2.7%,1,1
45,东帝汶,19799,0,19674,3,0,99.4%,0,122,0.6%,0,1
46,新喀里多尼亚,11350,44,55,11026,43,0.5%,0,269,2.4%,1,1
47,马达加斯加,43632,0,41322,1346,0,94.7%,0,964,2.2%,0,1
48,津巴布韦,133205,19,128126,389,0,96.2%,24,4690,3.5%,0,1
49,佛得角,38263,3,37826,87,0,98.9%,9,350,0.9%,0,1
50,蒙特塞拉特,41,0,38,2,0,92.7%,0,1,2.4%,0,1
51,海地,24233,0,20551,2980,0,84.8%,0,702,2.9%,0,1
52,尼日尔,6511,21,6138,152,4,94.3%,16,221,3.4%,1,1
53,乍得,5105,0,4874,56,0,95.5%,0,175,3.4%,0,1
54,萨尔瓦多,116258,0,98091,14477,0,84.4%,0,3690,3.2%,15,1
55,尼加拉瓜,16699,0,4225,12267,0,25.3%,0,207,1.2%,0,1
56,斐济,52298,0,50111,1512,0,95.8%,0,675,1.3%,0,1
57,毛里求斯,18531,0,1854,16464,0,10.0%,0,213,1.1%,0,1
58,赞比亚,209908,0,206086,158,0,98.2%,0,3664,1.7%,0,1
59,吉布提,13493,0,13277,30,0,98.4%,4,186,1.4%,0,1
60,吉尔吉斯斯坦,181882,52,176246,2947,0,96.9%,61,2689,1.5%,3,1
61,巴巴多斯,20265,238,12448,7636,43,61.4%,187,181,0.9%,8,1
62,黑山,148997,418,141489,5345,0,95.0%,529,2163,1.5%,15,1
63,冈比亚,9973,0,9618,14,0,96.4%,0,341,3.4%,0,1
64,格陵兰岛,882,0,808,74,0,91.6%,0,0,0.0%,0,1
65,贝宁,24804,0,24346,297,0,98.2%,0,161,0.6%,0,1
66,索马里,22693,0,10767,10632,0,47.4%,0,1294,5.7%,0,1
67,坦桑尼亚,26196,0,183,25288,0,0.7%,0,725,2.8%,0,1
68,利比里亚,5815,0,5458,70,0,93.9%,0,287,4.9%,0,1
69,圭亚那合作共和国,36257,101,32713,2599,100,90.2%,0,945,2.6%,1,1
70,马约特,20709,0,2964,17560,0,14.3%,0,185,0.9%,0,1
71,巴哈马,22529,0,21378,490,0,94.9%,0,661,2.9%,0,1
72,乌兹别克斯坦,188169,245,184242,2587,0,97.9%,273,1340,0.7%,2,1
73,瓜德罗普,54737,0,2250,51743,0,4.1%,0,744,1.4%,0,1
74,开曼群岛,2676,0,1074,1600,0,40.1%,0,2,0.1%,0,1
75,刚果（布）,18153,0,12421,5423,0,68.4%,0,309,1.7%,0,1
76,中非共和国,11579,0,6859,4620,0,59.2%,0,100,0.9%,0,1
