id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,1,0,0,100.0%,0,0,0.0%,0,1
2,韩国,482310,4324,411358,66995,2417,85.3%,1866,3957,0.8%,41,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,5,0,0,83.3%,0,1,16.7%,0,1
8,马尔维纳斯群岛,83,0,68,15,0,81.9%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,454,0,438,9,0,96.5%,0,7,1.5%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21838,0,13741,7434,0,62.9%,0,663,3.0%,0,1
13,科摩罗,4548,1,4324,73,0,95.1%,0,151,3.3%,1,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,19475,0,17201,2169,0,88.3%,0,105,0.5%,0,1
16,阿拉伯联合酋长国,742438,48,737481,2808,0,99.3%,70,2149,0.3%,1,1
17,也门,10034,9,6917,1162,4,68.9%,4,1955,19.5%,1,1
18,圣皮埃尔,86,0,49,37,0,57.0%,17,0,0.0%,0,1
19,圣多美和普林西比,3733,1,3675,2,1,98.4%,0,56,1.5%,0,1
20,南苏丹,12823,0,12463,227,0,97.2%,0,133,1.0%,0,1
21,马拉维,61997,15,58824,866,7,94.9%,8,2307,3.7%,0,1
22,布隆迪,20473,0,773,19662,0,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6402,0,4393,1888,0,68.6%,0,121,1.9%,0,1
24,博茨瓦纳,195552,0,192452,680,0,98.4%,0,2420,1.2%,0,1
25,百慕大,5751,0,5615,30,0,97.6%,0,106,1.8%,0,1
26,英属维尔京群岛,2816,0,2649,129,0,94.1%,0,38,1.3%,0,1
27,安圭拉,1469,0,1383,82,0,94.1%,0,4,0.3%,0,1
28,格林纳达,5909,1,5641,68,0,95.5%,4,200,3.4%,0,1
29,圣基茨和尼维斯,2790,0,2751,11,0,98.6%,0,28,1.0%,0,1
30,特克斯和凯科斯群岛,3107,4,3055,27,0,98.3%,6,25,0.8%,0,1
31,几内亚比绍,6444,0,6277,18,0,97.4%,2,149,2.3%,0,1
32,马里,17971,103,15321,2032,27,85.3%,75,618,3.4%,1,1
33,利比亚,375869,479,358294,12061,0,95.3%,1693,5514,1.5%,6,1
34,老挝,82082,889,7339,74529,886,8.9%,0,214,0.3%,3,1
35,伯利兹,30824,0,29225,1017,0,94.8%,0,582,1.9%,0,1
36,缅甸,524638,231,500701,4791,0,95.4%,397,19146,3.6%,5,1
37,多米尼克,6086,0,5644,400,0,92.7%,0,42,0.7%,0,1
38,莫桑比克,152000,56,149575,484,56,98.4%,0,1941,1.3%,0,1
39,叙利亚,48709,81,29850,16077,0,61.3%,114,2782,5.7%,5,1
40,马恩岛,12035,65,11059,910,56,91.9%,9,66,0.5%,0,1
41,巴布亚新几内亚,35662,148,34645,444,0,97.1%,233,573,1.6%,0,1
42,厄立特里亚,7484,0,7271,152,0,97.2%,0,61,0.8%,0,1
43,乌干达,127708,34,97689,26761,32,76.5%,0,3258,2.6%,2,1
44,安哥拉,65259,15,63325,199,0,97.0%,27,1735,2.7%,0,1
45,东帝汶,19829,0,19702,5,0,99.4%,1,122,0.6%,0,1
46,新喀里多尼亚,12291,24,11811,201,0,96.1%,24,279,2.3%,0,1
47,马达加斯加,44800,0,43119,709,0,96.2%,0,972,2.2%,0,1
48,津巴布韦,141601,523,128966,7922,512,91.1%,10,4713,3.3%,1,1
49,佛得角,38453,11,37980,122,7,98.8%,4,351,0.9%,0,1
50,蒙特塞拉特,44,0,41,2,0,93.2%,0,1,2.3%,0,1
51,海地,25638,0,21746,3142,0,84.8%,0,750,2.9%,0,1
52,尼日尔,7091,19,6739,88,0,95.0%,36,264,3.7%,0,1
53,乍得,5701,0,4874,646,0,85.5%,0,181,3.2%,0,1
54,萨尔瓦多,119803,0,102982,13032,0,86.0%,0,3789,3.2%,3,1
55,尼加拉瓜,17254,0,4225,12819,0,24.5%,0,210,1.2%,0,1
56,斐济,52562,19,51125,740,10,97.3%,9,697,1.3%,0,1
57,毛里求斯,22156,0,20397,1304,0,92.1%,0,455,2.1%,0,1
58,赞比亚,210374,15,206489,217,0,98.2%,15,3668,1.7%,1,1
59,吉布提,13508,0,13294,26,0,98.4%,0,188,1.4%,0,1
60,吉尔吉斯斯坦,183712,34,178710,2240,0,97.3%,49,2762,1.5%,2,1
61,巴巴多斯,26200,131,23596,2364,0,90.1%,164,240,0.9%,4,1
62,黑山,158623,157,154233,2059,0,97.2%,206,2331,1.5%,2,1
63,冈比亚,9992,0,9640,10,0,96.5%,0,342,3.4%,0,1
64,格陵兰岛,1621,0,1419,202,0,87.5%,0,0,0.0%,0,1
65,贝宁,24863,0,24546,156,0,98.7%,0,161,0.6%,0,1
66,索马里,23051,0,12325,9395,0,53.5%,0,1331,5.8%,0,1
67,坦桑尼亚,26270,0,183,25357,0,0.7%,0,730,2.8%,0,1
68,利比里亚,5824,0,5523,14,0,94.8%,0,287,4.9%,0,1
69,圭亚那合作共和国,38217,42,36268,941,40,94.9%,0,1008,2.6%,2,1
70,马约特,21003,0,2964,17854,0,14.1%,0,185,0.9%,0,1
71,巴哈马,22839,14,21644,490,0,94.8%,29,705,3.1%,10,1
72,乌兹别克斯坦,194703,223,191277,2002,97,98.2%,123,1424,0.7%,3,1
73,瓜德罗普,55284,0,2250,52286,0,4.1%,0,748,1.4%,0,1
74,开曼群岛,7663,0,3998,3656,0,52.2%,0,9,0.1%,0,1
75,刚果（布）,18970,0,12421,6195,0,65.5%,0,354,1.9%,0,1
76,中非共和国,11742,0,6859,4782,0,58.4%,0,101,0.9%,0,1
77,塞舌尔,23537,0,22912,498,0,97.3%,0,127,0.5%,0,1
78,赤道几内亚,13599,0,13346,78,0,98.1%,0,175,1.3%,0,1
79,纳米比亚,129796,158,125531,691,149,96.7%,8,3574,2.8%,1,1
80,卢旺达,100429,10,45522,53564,10,45.3%,0,1343,1.3%,0,1
81,斯威士兰,47851,136,45280,1323,128,94.6%,8,1248,2.6%,0,1
82,毛里塔尼亚,39584,48,37973,769,0,95.9%,49,842,2.1%,2,1
83,阿鲁巴,16450,18,16095,181,0,97.8%,21,174,1.1%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,51052,16,29577,20301,15,57.9%,0,1174,2.3%,1,1
86,库拉索,17487,15,17209,98,6,98.4%,9,180,1.0%,0,1
87,圣卢西亚,13052,21,12656,113,13,97.0%,8,283,2.2%,0,1
88,圣文森特和格林纳丁斯,5623,44,5096,451,23,90.6%,19,76,1.4%,2,1
89,安提瓜和巴布达,4148,0,4019,12,0,96.9%,0,117,2.8%,0,1
90,危地马拉,619891,310,602820,1079,0,97.2%,374,15992,2.6%,6,1
91,乌拉圭,401103,104,392880,2087,0,97.9%,194,6136,1.5%,2,1
92,委内瑞拉,435461,785,422849,7410,0,97.1%,794,5202,1.2%,7,1
93,苏丹,44170,0,35786,5184,0,81.0%,0,3200,7.2%,0,1
94,几内亚,30770,0,29725,658,0,96.6%,0,387,1.3%,0,1
95,埃塞俄比亚,372334,125,349735,15795,50,93.9%,69,6804,1.8%,6,1
96,哈萨克斯坦,976327,632,943241,20295,0,96.6%,791,12791,1.3%,16,1
97,肯尼亚,255469,61,248444,1690,21,97.3%,40,5335,2.1%,0,1
98,特立尼达和多巴哥,75935,601,60947,12707,195,80.3%,380,2281,3.0%,26,1
99,加蓬,37511,0,33424,3806,0,89.1%,0,281,0.7%,0,1
100,加纳,131246,0,129326,692,0,98.5%,0,1228,0.9%,0,1
101,法属波利尼西亚,46324,0,33500,12188,0,72.3%,0,636,1.4%,0,1
102,古巴,963194,192,954294,590,0,99.1%,264,8310,0.9%,3,1
103,留尼汪岛,61188,0,57781,3023,0,94.4%,0,384,0.6%,0,1
104,科特迪瓦,61826,7,60875,245,0,98.5%,20,706,1.1%,1,1
105,洪都拉斯,378351,0,122202,245733,0,32.3%,0,10416,2.8%,0,1
106,玻利维亚,544666,531,498782,26637,0,91.6%,772,19247,3.5%,7,1
107,圣马丁岛,4608,0,4508,25,0,97.8%,0,75,1.6%,0,1
108,圣巴泰勒米岛,1603,0,462,1135,0,28.8%,0,6,0.4%,0,1
109,牙买加,91536,48,63096,26030,0,68.9%,118,2410,2.6%,3,1
110,土耳其,8921150,19357,8462323,380810,0,94.9%,24278,78017,0.9%,185,1
