id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,1,0,0,100.0%,0,0,0.0%,0,1
2,韩国,473034,5352,407175,62007,3158,86.1%,2124,3852,0.8%,70,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,3,2,0,50.0%,0,1,16.7%,0,1
8,马尔维纳斯群岛,83,0,68,15,0,81.9%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,454,9,438,9,9,96.5%,0,7,1.5%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21838,31,13741,7434,0,62.9%,34,663,3.0%,0,1
13,科摩罗,4528,1,4309,69,0,95.2%,2,150,3.3%,0,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,18893,237,16459,2330,36,87.1%,201,104,0.6%,0,1
16,阿拉伯联合酋长国,742214,51,737172,2894,0,99.3%,69,2148,0.3%,0,1
17,也门,10021,0,6904,1164,0,68.9%,0,1953,19.5%,0,1
18,圣皮埃尔,59,0,32,27,0,54.2%,0,0,0.0%,0,1
19,圣多美和普林西比,3732,0,3675,1,0,98.5%,0,56,1.5%,0,1
20,南苏丹,12758,0,12463,162,0,97.7%,0,133,1.0%,0,1
21,马拉维,61966,13,58816,843,6,94.9%,7,2307,3.7%,0,1
22,布隆迪,20439,0,773,19628,0,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6402,0,4393,1888,0,68.6%,0,121,1.9%,0,1
24,博茨瓦纳,195302,0,192452,431,0,98.5%,0,2419,1.2%,0,1
25,百慕大,5751,0,5615,30,0,97.6%,0,106,1.8%,0,1
26,英属维尔京群岛,2809,0,2649,122,0,94.3%,0,38,1.4%,0,1
27,安圭拉,1414,0,1323,88,0,93.6%,0,3,0.2%,0,1
28,格林纳达,5907,0,5632,75,0,95.3%,0,200,3.4%,0,1
29,圣基茨和尼维斯,2789,2,2749,12,0,98.6%,2,28,1.0%,0,1
30,特克斯和凯科斯群岛,3103,0,3049,29,0,98.3%,0,25,0.8%,0,1
31,几内亚比绍,6444,2,6275,20,1,97.4%,0,149,2.3%,1,1
32,马里,17812,126,15223,1972,117,85.5%,7,617,3.5%,2,1
33,利比亚,374280,0,352416,16384,0,94.2%,0,5480,1.5%,0,1
34,老挝,78469,0,7339,70929,0,9.4%,0,201,0.3%,0,1
35,伯利兹,30680,62,28979,1122,29,94.5%,32,579,1.9%,1,1
36,缅甸,524122,402,499800,5187,0,95.4%,516,19135,3.7%,7,1
37,多米尼克,6120,0,5712,369,0,93.3%,0,39,0.6%,0,1
38,莫桑比克,151868,111,149575,352,74,98.5%,37,1941,1.3%,0,1
