id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,1,0,0,100.0%,0,0,0.0%,0,1
2,韩国,503606,7100,426441,73035,-3437,84.7%,10480,4130,0.8%,57,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,5,0,0,83.3%,0,1,16.7%,0,1
8,马尔维纳斯群岛,83,0,68,15,0,81.9%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,454,0,438,9,0,96.5%,0,7,1.5%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21838,0,13741,7434,0,62.9%,0,663,3.0%,0,1
13,科摩罗,4560,2,4366,43,0,95.7%,8,151,3.3%,0,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,20159,194,17910,2142,0,88.8%,266,107,0.5%,2,1
16,阿拉伯联合酋长国,742567,129,737656,2762,0,99.3%,175,2149,0.3%,0,1
17,也门,10047,4,6936,1154,0,69.0%,5,1957,19.5%,1,1
18,圣皮埃尔,91,0,60,31,0,65.9%,0,0,0.0%,0,1
19,圣多美和普林西比,3733,0,3675,1,0,98.4%,0,57,1.5%,1,1
20,南苏丹,12842,16,12516,193,0,97.5%,53,133,1.0%,0,1
21,马拉维,62088,38,58846,935,38,94.8%,0,2307,3.7%,0,1
22,布隆迪,20523,0,773,19712,0,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6420,0,4393,1906,0,68.4%,0,121,1.9%,0,1
24,博茨瓦纳,196090,0,192452,1217,0,98.1%,0,2421,1.2%,0,1
25,百慕大,5760,0,5623,31,0,97.6%,0,106,1.8%,0,1
26,英属维尔京群岛,2816,0,2649,129,0,94.1%,0,38,1.3%,0,1
27,安圭拉,1469,0,1383,82,0,94.1%,0,4,0.3%,0,1
28,格林纳达,5910,0,5647,63,0,95.5%,4,200,3.4%,0,1
29,圣基茨和尼维斯,2792,1,2753,11,1,98.6%,0,28,1.0%,0,1
30,特克斯和凯科斯群岛,3119,7,3066,28,0,98.3%,11,25,0.8%,0,1
31,几内亚比绍,6445,1,6279,17,1,97.4%,0,149,2.3%,0,1
32,马里,18329,141,15415,2292,124,84.1%,15,622,3.4%,2,1
33,利比亚,376873,495,360908,10436,0,95.8%,1175,5529,1.5%,11,1
34,老挝,84503,1212,7339,76940,1207,8.7%,0,224,0.3%,5,1
35,伯利兹,30991,42,29536,869,0,95.3%,123,586,1.9%,3,1
36,缅甸,525403,765,501520,4726,0,95.5%,819,19157,3.6%,11,1
37,多米尼克,6208,34,5768,398,0,92.9%,70,42,0.7%,0,1
38,莫桑比克,152586,206,149622,1023,198,98.1%,8,1941,1.3%,0,1
39,叙利亚,49008,100,30180,16030,0,61.6%,105,2798,5.7%,5,1
40,马恩岛,12346,83,11344,935,83,91.9%,0,67,0.5%,0,1
41,巴布亚新几内亚,35835,173,34917,345,0,97.4%,272,573,1.6%,0,1
42,厄立特里亚,7583,20,7349,172,9,96.9%,11,62,0.8%,0,1
43,乌干达,127796,41,97716,26817,20,76.5%,19,3263,2.6%,2,1
44,安哥拉,65346,31,63377,233,9,97.0%,22,1736,2.7%,0,1
45,东帝汶,19829,0,19702,5,0,99.4%,0,122,0.6%,0,1
46,新喀里多尼亚,12358,22,11882,196,6,96.1%,16,280,2.3%,0,1
47,马达加斯加,44800,0,43119,709,0,96.2%,0,972,2.2%,0,1
48,津巴布韦,155817,4996,129136,21958,4905,82.9%,89,4723,3.0%,2,1
49,佛得角,38482,10,38000,131,0,98.7%,11,351,0.9%,0,1
50,蒙特塞拉特,44,0,42,1,0,95.5%,0,1,2.3%,0,1
51,海地,25744,53,22028,2958,0,85.6%,139,758,2.9%,4,1
52,尼日尔,7131,20,6776,90,10,95.0%,10,265,3.7%,0,1
53,乍得,5701,0,4874,646,0,85.5%,0,181,3.2%,0,1
54,萨尔瓦多,119803,0,102982,13030,0,86.0%,0,3791,3.2%,1,1
55,尼加拉瓜,17328,0,4225,12893,0,24.4%,0,210,1.2%,0,1
56,斐济,52567,0,51141,729,0,97.3%,0,697,1.3%,0,1
57,毛里求斯,22393,59,20691,1247,11,92.4%,48,455,2.0%,0,1
58,赞比亚,210562,126,206520,374,107,98.1%,19,3668,1.7%,0,1
59,吉布提,13514,1,13296,30,0,98.4%,1,188,1.4%,0,1
60,吉尔吉斯斯坦,183863,66,178905,2192,0,97.3%,74,2766,1.5%,2,1
61,巴巴多斯,26565,127,24064,2255,0,90.6%,155,246,0.9%,4,1
62,黑山,159214,196,154658,2216,194,97.1%,0,2340,1.5%,2,1
63,冈比亚,9998,0,9641,15,0,96.4%,0,342,3.4%,0,1
64,格陵兰岛,1774,83,1520,254,83,85.7%,0,0,0.0%,0,1
65,贝宁,24897,0,24546,190,0,98.6%,0,161,0.6%,0,1
66,索马里,23051,0,12325,9395,0,53.5%,0,1331,5.8%,0,1
67,坦桑尼亚,26309,39,183,25392,35,0.7%,0,734,2.8%,4,1
68,利比里亚,5832,3,5523,22,3,94.7%,0,287,4.9%,0,1
69,圭亚那合作共和国,38402,72,36505,883,29,95.1%,43,1014,2.6%,0,1
70,马约特,21043,0,2964,17894,0,14.1%,0,185,0.9%,0,1
71,巴哈马,22859,0,21649,505,0,94.7%,0,705,3.1%,0,1
72,乌兹别克斯坦,195246,194,191976,1840,12,98.3%,179,1430,0.7%,3,1
73,瓜德罗普,55284,0,2250,52286,0,4.1%,0,748,1.4%,0,1
74,开曼群岛,7839,70,4339,3491,0,55.4%,202,9,0.1%,0,1
75,刚果（布）,19066,0,12421,6286,0,65.1%,0,359,1.9%,0,1
76,中非共和国,11742,0,6859,4782,0,58.4%,0,101,0.9%,0,1
77,塞舌尔,23806,269,23294,383,0,97.8%,382,129,0.5%,2,1
78,赤道几内亚,13599,0,13346,78,0,98.1%,0,175,1.3%,0,1
79,纳米比亚,130230,179,125609,1046,109,96.5%,69,3575,2.7%,1,1
80,卢旺达,100517,15,45522,53651,14,45.3%,0,1344,1.3%,1,1
81,斯威士兰,50337,895,45337,3752,883,90.1%,12,1248,2.5%,0,1
82,毛里塔尼亚,39704,48,38206,652,0,96.2%,66,846,2.1%,0,1
83,阿鲁巴,16531,21,16153,202,2,97.7%,18,176,1.1%,1,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,51149,41,29584,20389,41,57.8%,0,1176,2.3%,0,1
86,库拉索,17540,15,17238,122,7,98.3%,8,180,1.0%,0,1
87,圣卢西亚,13067,7,12682,102,0,97.1%,16,283,2.2%,0,1
88,圣文森特和格林纳丁斯,5645,0,5096,473,0,90.3%,0,76,1.3%,0,1
89,安提瓜和巴布达,4151,3,4022,12,0,96.9%,3,117,2.8%,0,1
90,危地马拉,621328,418,604245,1063,0,97.3%,410,16020,2.6%,9,1
91,乌拉圭,401897,300,393446,2311,140,97.9%,159,6140,1.5%,1,1
92,委内瑞拉,436602,353,424183,7196,0,97.2%,393,5223,1.2%,8,1
93,苏丹,44406,236,36009,5191,12,81.1%,223,3206,7.2%,1,1
94,几内亚,30798,0,29753,657,0,96.6%,0,388,1.3%,0,1
95,埃塞俄比亚,372711,126,350072,15820,0,93.9%,132,6819,1.8%,8,1
96,哈萨克斯坦,978362,683,946451,19083,0,96.7%,1044,12828,1.3%,12,1
97,肯尼亚,255796,108,248480,1977,87,97.1%,21,5339,2.1%,0,1
98,特立尼达和多巴哥,78339,881,62397,13606,329,79.6%,535,2336,3.0%,17,1
99,加蓬,37551,40,33761,3509,0,89.9%,337,281,0.7%,0,1
100,加纳,131246,0,129326,692,0,98.5%,0,1228,0.9%,0,1
101,法属波利尼西亚,46334,8,33500,12198,8,72.3%,0,636,1.4%,0,1
102,古巴,963428,0,954659,458,0,99.1%,0,8311,0.9%,0,1
103,留尼汪岛,63863,0,59685,3787,0,93.5%,0,391,0.6%,0,1
104,科特迪瓦,61863,13,60929,228,0,98.5%,19,706,1.1%,0,1
105,洪都拉斯,378547,26,122570,245558,0,32.4%,98,10419,2.8%,0,1
106,玻利维亚,547892,1737,500575,28041,714,91.4%,1011,19276,3.5%,12,1
107,圣马丁岛,4624,4,4515,34,2,97.6%,2,75,1.6%,0,1
108,圣巴泰勒米岛,1603,0,462,1135,0,28.8%,0,6,0.4%,0,1
109,牙买加,91601,24,63310,25875,0,69.1%,37,2416,2.6%,4,1
110,土耳其,8984407,20874,8543785,362020,0,95.1%,29833,78602,0.9%,192,1
111,刚果（金）,59208,317,50930,7163,317,86.0%,0,1115,1.9%,0,1
112,巴拿马,480090,338,469690,3018,94,97.8%,242,7382,1.5%,2,1
113,蒙古国,384912,338,313256,69628,335,81.4%,0,2028,0.5%,3,1
114,布基纳法索,16334,0,15604,440,0,95.5%,0,290,1.8%,0,1
115,塞浦路斯,139368,576,124370,14391,573,89.2%,0,607,0.4%,3,1
116,文莱,15301,57,15088,115,0,98.6%,60,98,0.6%,0,1
117,马提尼克,45501,0,104,44679,0,0.2%,0,718,1.6%,0,1
118,法属圭亚那,46365,43,11254,34780,41,24.3%,0,331,0.7%,2,1
119,法罗群岛,4212,81,3680,519,53,87.4%,28,13,0.3%,0,1
120,阿尔巴尼亚,202863,346,194026,5709,0,95.6%,566,3128,1.5%,4,1
121,孟加拉国,1578550,262,1543491,7043,0,97.8%,287,28016,1.8%,0,1
122,保加利亚,711364,1652,583879,98103,0,82.1%,2690,29382,4.1%,116,1
123,摩尔多瓦,368497,609,353011,6171,0,95.8%,897,9315,2.5%,23,1
124,马尔代夫,92754,128,90625,1874,44,97.7%,84,255,0.3%,0,1
125,巴拉圭,463580,43,446432,656,0,96.3%,68,16492,3.6%,4,1
126,马耳他,40269,81,38052,1749,0,94.5%,107,468,1.2%,0,1
127,哥斯达黎加,567906,118,558201,2377,0,98.3%,839,7328,1.3%,0,1
128,哥伦比亚,5088008,1915,4928885,30154,200,96.9%,1660,128969,2.5%,55,1
129,多哥,26357,24,25937,177,19,98.4%,5,243,0.9%,0,1
130,秘鲁,2249671,1814,1720665,327479,1774,76.5%,0,201527,9.0%,40,1
131,斯洛伐克,757492,8523,626724,115589,0,82.7%,10074,15179,2.0%,84,1
132,喀麦隆,107549,401,102716,3010,382,95.5%,0,1823,1.7%,19,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1270407,0,1221021,37311,0,96.1%,0,12075,1.0%,0,1
135,直布罗陀,7463,34,7079,284,34,94.9%,0,100,1.3%,0,1
136,不丹,2648,6,2626,19,5,99.2%,1,3,0.1%,0,1
137,列支敦士登,5186,136,4705,416,30,90.7%,105,65,1.3%,1,1
138,巴勒斯坦,433217,319,424997,3658,0,98.1%,335,4562,1.1%,3,1
139,南非,3093452,19842,2870329,133063,16488,92.8%,3318,90060,2.9%,36,1
140,波黑,280469,649,192218,75369,621,68.5%,0,12882,4.6%,28,1
141,匈牙利,1182922,7310,968897,177596,232,81.9%,6863,36429,3.1%,215,1
142,斯洛文尼亚,436366,1687,405991,25010,0,93.0%,2660,5365,1.2%,11,1
143,波兰,3760048,27459,3211558,461133,10071,85.4%,16827,87357,2.3%,561,1
144,阿根廷,5350867,1881,5209333,24815,499,97.4%,1377,116719,2.2%,5,1
145,智利,1778370,1771,1674588,65182,0,94.2%,1740,38600,2.2%,59,1
146,乌克兰,3543684,12376,3158426,294915,0,89.1%,24547,90343,2.5%,465,1
147,沙特阿拉伯,550088,45,539277,1961,0,98.0%,72,8850,1.6%,1,1
148,突尼斯,719006,170,692284,1306,19,96.3%,145,25416,3.5%,6,1
149,塞内加尔,74054,11,72129,39,2,97.4%,9,1886,2.5%,0,1
150,拉脱维亚,260008,793,244974,10685,0,94.2%,1223,4349,1.7%,24,1
