id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,1,0,0,100.0%,0,0,0.0%,0,1
2,韩国,583065,5198,463401,114758,1644,79.5%,3502,4906,0.8%,52,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,7,0,6,0,0,85.7%,0,1,14.3%,0,1
8,马尔维纳斯群岛,83,0,68,15,0,81.9%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,454,0,438,9,0,96.5%,0,7,1.5%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,26004,81,14189,11150,55,54.6%,26,665,2.6%,0,1
13,科摩罗,4952,0,4416,384,0,89.2%,0,152,3.1%,0,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,22580,637,20417,2052,40,90.4%,597,111,0.5%,0,1
16,阿拉伯联合酋长国,745555,452,739277,4124,252,99.2%,198,2154,0.3%,2,1
17,也门,10103,2,7002,1120,0,69.3%,8,1981,19.6%,1,1
18,圣皮埃尔,96,0,74,22,0,77.1%,0,0,0.0%,0,1
19,圣多美和普林西比,3736,1,3676,3,1,98.4%,0,57,1.5%,0,1
20,南苏丹,13831,305,12614,1084,305,91.2%,0,133,1.0%,0,1
21,马拉维,66166,482,59162,4691,475,89.4%,5,2313,3.5%,2,1
22,布隆迪,23009,1217,773,22198,1217,3.4%,0,38,0.2%,0,1
23,塞拉利昂,6525,5,4393,2011,5,67.3%,0,121,1.9%,0,1
24,博茨瓦纳,204701,4837,193454,8822,3835,94.5%,1002,2425,1.2%,0,1
25,百慕大,5917,102,5659,152,90,95.6%,12,106,1.8%,0,1
26,英属维尔京群岛,2886,0,2649,198,0,91.8%,0,39,1.4%,0,1
27,安圭拉,1629,37,1582,42,0,97.1%,61,5,0.3%,1,1
28,格林纳达,5921,1,5679,42,0,95.9%,1,200,3.4%,0,1
29,圣基茨和尼维斯,2809,7,2767,14,7,98.5%,0,28,1.0%,0,1
30,特克斯和凯科斯群岛,3178,0,3096,56,0,97.4%,0,26,0.8%,0,1
31,几内亚比绍,6458,0,6293,16,0,97.4%,0,149,2.3%,0,1
32,马里,19470,59,16372,2451,0,84.1%,180,647,3.3%,7,1
33,利比亚,383445,543,371794,6025,0,97.0%,618,5626,1.5%,8,1
34,老挝,100524,1128,7339,92901,1118,7.3%,0,284,0.3%,10,1
35,伯利兹,31322,48,30284,447,0,96.7%,127,591,1.9%,2,1
36,缅甸,528639,127,506096,3313,0,95.7%,366,19230,3.6%,6,1
37,多米尼克,6430,144,5985,401,31,93.1%,111,44,0.7%,2,1
38,莫桑比克,162525,0,150517,10051,0,92.6%,0,1957,1.2%,0,1
39,叙利亚,49861,55,31376,15630,0,62.9%,100,2855,5.7%,4,1
40,马恩岛,13258,0,12477,714,0,94.1%,58,67,0.5%,0,1
41,巴布亚新几内亚,36040,2,35293,158,0,97.9%,23,589,1.6%,0,1
42,厄立特里亚,7807,28,7580,157,14,97.1%,14,70,0.9%,0,1
43,乌干达,130178,357,98102,28802,331,75.4%,26,3274,2.5%,0,1
44,安哥拉,66566,148,63879,949,96,96.0%,52,1738,2.6%,0,1
45,东帝汶,19833,0,19704,7,0,99.3%,0,122,0.6%,0,1
46,新喀里多尼亚,12565,15,12101,184,15,96.3%,0,280,2.2%,0,1
47,马达加斯加,47295,0,43961,2338,0,93.0%,0,996,2.1%,0,1
48,津巴布韦,197768,2283,144747,48202,0,73.2%,2415,4819,2.4%,18,1
49,佛得角,38619,7,38127,141,2,98.7%,5,351,0.9%,0,1
50,蒙特塞拉特,45,1,43,1,1,95.6%,0,1,2.2%,0,1
51,海地,25923,3,22788,2370,0,87.9%,40,765,3.0%,0,1
52,尼日尔,7214,15,6879,63,15,95.4%,0,272,3.8%,0,1
53,乍得,5701,0,4874,646,0,85.5%,0,181,3.2%,0,1
54,萨尔瓦多,121623,0,105797,12014,0,87.0%,0,3812,3.1%,1,1
55,尼加拉瓜,17442,0,4225,13006,0,24.2%,0,211,1.2%,0,1
56,斐济,52706,0,51217,792,0,97.2%,0,697,1.3%,0,1
57,毛里求斯,23020,0,21548,792,0,93.6%,0,680,3.0%,0,1
58,赞比亚,221880,1906,207709,10486,1768,93.6%,137,3685,1.7%,1,1
59,吉布提,13546,3,13316,41,3,98.3%,0,189,1.4%,0,1
60,吉尔吉斯斯坦,184319,51,179400,2132,8,97.3%,41,2787,1.5%,2,1
61,巴巴多斯,27308,49,25653,1399,0,93.9%,179,256,0.9%,0,1
62,黑山,161364,0,157054,1930,0,97.3%,0,2380,1.5%,0,1
63,冈比亚,10078,0,9683,53,0,96.1%,0,342,3.4%,0,1
64,格陵兰岛,1969,0,1736,233,0,88.2%,0,0,0.0%,0,1
