id,area,asymptomatic,asymptomaticRelative,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedRelative,died,diedRelative,icuDisable,nativeRelative,overseasInputRelative
1,西藏,0,0,1,0,1,0,0,0,0,0,1,0,0
2,澳门,0,0,79,0,77,2,0,0,0,0,1,0,0
3,青海,0,0,30,0,30,0,0,0,0,0,1,0,0
4,台湾,0,0,17624,161,13742,3031,160,0,851,1,1,0,0
5,香港,0,0,12829,20,12316,300,8,12,213,0,1,0,0
6,贵州,0,0,160,0,158,0,-1,1,2,0,1,0,0
7,吉林,0,0,590,0,585,2,-1,1,3,0,1,0,0
8,新疆,0,0,981,0,978,0,0,0,3,0,1,0,0
9,宁夏,0,0,122,0,122,0,0,0,0,0,1,0,0
10,内蒙古,0,0,1191,0,1185,5,0,0,1,0,1,0,0
11,甘肃,0,0,356,0,354,0,0,0,2,0,1,0,0
12,天津,68,6,770,65,548,219,65,0,3,0,1,59,6
13,山西,0,0,266,0,265,1,0,0,0,0,1,0,0
14,辽宁,21,4,802,0,793,7,0,0,2,0,1,0,0
15,黑龙江,0,0,2035,0,2022,0,0,0,13,0,1,0,0
16,海南,0,0,190,0,184,0,0,0,6,0,1,0,0
17,河北,0,0,1458,0,1451,0,0,0,7,0,1,0,0
18,陕西,5,0,2804,6,1407,1394,-116,122,3,0,1,6,0
19,云南,139,7,1838,0,1776,60,-4,4,2,0,1,0,0
20,广西,159,4,677,2,440,235,-1,3,2,0,1,0,2
21,福建,18,1,1434,5,1334,99,2,3,1,0,1,0,5
22,上海,23,0,3403,31,3035,361,13,18,7,0,1,0,31
23,北京,38,1,1222,1,1200,13,0,1,9,0,1,0,1
24,江苏,7,0,1629,0,1622,7,0,0,0,0,1,0,0
25,四川,28,0,1345,0,1307,35,0,0,3,0,1,0,0
26,山东,4,0,1050,0,1023,20,-2,2,7,0,1,0,0
27,江西,1,0,959,0,958,0,0,0,1,0,1,0,0
28,重庆,1,0,611,0,605,0,0,0,6,0,1,0,0
29,安徽,0,0,1009,0,1003,0,0,0,6,0,1,0,0
30,湖南,8,0,1229,0,1200,25,-1,1,4,0,1,0,0
31,河南,0,0,2234,87,1609,603,86,1,22,0,1,87,0
32,广东,114,7,3602,18,3392,202,12,6,8,0,1,1,17
33,浙江,123,2,2090,4,1543,546,3,1,1,0,1,0,4
34,湖北,23,0,68320,0,63804,4,0,0,4512,0,1,0,0
