id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,0,1,0,0.0%,0,0,0.0%,0,1
2,韩国,390719,2520,356615,31053,2499,91.3%,0,3051,0.8%,21,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,3,2,0,50.0%,0,1,16.7%,0,1
8,马尔维纳斯群岛,72,0,68,4,0,94.4%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,445,0,438,0,0,98.4%,0,7,1.6%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21688,0,13083,7945,0,60.3%,15,660,3.0%,0,1
13,科摩罗,4363,11,4139,75,0,94.9%,19,149,3.4%,1,1
14,塔吉克斯坦,17091,3,16965,2,0,99.3%,3,124,0.7%,0,1
15,海峡群岛,14519,189,13250,1169,54,91.3%,135,100,0.7%,0,1
16,阿拉伯联合酋长国,740801,72,735362,3297,0,99.3%,92,2142,0.3%,0,1
17,也门,9912,5,6616,1375,0,66.7%,4,1921,19.4%,1,1
18,圣皮埃尔,32,0,32,0,0,100.0%,0,0,0.0%,0,1
19,圣多美和普林西比,3730,0,3650,24,0,97.9%,2,56,1.5%,0,1
20,南苏丹,12558,0,12169,256,0,96.9%,0,133,1.1%,0,1
21,马拉维,61841,2,58574,965,0,94.7%,105,2302,3.7%,0,1
22,布隆迪,20210,10,773,19399,10,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6396,0,4393,1882,0,68.7%,0,121,1.9%,0,1
24,博茨瓦纳,193701,252,190577,713,0,98.4%,2216,2411,1.2%,2,1
25,百慕大,5708,0,5544,58,0,97.1%,0,106,1.9%,0,1
26,英属维尔京群岛,2725,0,2649,39,0,97.2%,0,37,1.4%,0,1
27,安圭拉,1109,32,1023,83,4,92.2%,27,3,0.3%,1,1
28,格林纳达,5863,0,5593,70,0,95.4%,11,200,3.4%,0,1
29,圣基茨和尼维斯,2736,1,2633,76,0,96.2%,16,27,1.0%,0,1
30,特克斯和凯科斯群岛,3031,10,2944,64,5,97.1%,5,23,0.8%,0,1
31,几内亚比绍,6301,60,5945,213,0,94.4%,70,143,2.3%,0,1
32,马里,16605,36,14817,1204,30,89.2%,5,584,3.5%,1,1
33,利比亚,364076,593,314829,43972,0,86.5%,1739,5275,1.4%,17,1
34,老挝,52175,2144,6558,45523,2141,12.6%,0,94,0.2%,3,1
35,伯利兹,28899,181,26418,1947,0,91.4%,209,534,1.8%,0,1
36,缅甸,511717,992,482877,9941,105,94.4%,870,18899,3.7%,17,1
37,多米尼克,5235,59,4838,363,11,92.4%,48,34,0.6%,0,1
38,莫桑比克,151414,20,149350,130,20,98.6%,0,1934,1.3%,0,1
39,叙利亚,45820,352,27398,15772,158,59.8%,181,2650,5.8%,13,1
40,马恩岛,10194,0,9753,377,0,95.7%,54,64,0.6%,4,1
41,巴布亚新几内亚,32378,0,30269,1694,0,93.5%,0,415,1.3%,0,1
42,厄立特里亚,7039,26,6836,155,16,97.1%,10,48,0.7%,0,1
43,乌干达,126833,70,96978,26619,49,76.5%,19,3236,2.6%,2,1
44,安哥拉,64875,42,61510,1639,0,94.8%,153,1726,2.7%,2,1
45,东帝汶,19809,0,19675,12,0,99.3%,1,122,0.6%,0,1
46,新喀里多尼亚,11533,27,55,11206,27,0.5%,0,272,2.4%,0,1
47,马达加斯加,43672,0,41322,1386,0,94.6%,0,964,2.2%,0,1
48,津巴布韦,133329,27,128231,404,0,96.2%,43,4694,3.5%,0,1
49,佛得角,38293,9,37846,97,7,98.8%,2,350,0.9%,0,1
50,蒙特塞拉特,41,0,38,2,0,92.7%,0,1,2.4%,0,1
51,海地,24543,0,20675,3160,0,84.2%,0,708,2.9%,0,1
52,尼日尔,6650,37,6199,220,23,93.2%,12,231,3.5%,2,1
