id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,1,0,0,100.0%,0,0,0.0%,0,1
2,韩国,544117,7843,444970,94629,1022,81.8%,6752,4518,0.8%,69,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,5,0,0,83.3%,0,1,16.7%,0,1
8,马尔维纳斯群岛,83,0,68,15,0,81.9%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,454,0,438,9,0,96.5%,0,7,1.5%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,23478,121,13884,8929,117,59.1%,4,665,2.8%,0,1
13,科摩罗,4576,4,4390,35,3,95.9%,1,151,3.3%,0,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,21221,153,19326,1788,0,91.1%,285,107,0.5%,0,1
16,阿拉伯联合酋长国,743152,148,738141,2860,56,99.3%,92,2151,0.3%,0,1
17,也门,10081,0,6955,1153,0,69.0%,0,1973,19.6%,0,1
18,圣皮埃尔,96,5,74,22,0,77.1%,14,0,0.0%,0,1
19,圣多美和普林西比,3733,0,3675,1,0,98.4%,0,57,1.5%,0,1
20,南苏丹,12969,31,12576,260,31,97.0%,0,133,1.0%,0,1
21,马拉维,62933,235,59000,1623,218,93.8%,15,2310,3.7%,2,1
22,布隆迪,20886,0,773,20075,0,3.7%,0,38,0.2%,0,1
23,塞拉利昂,6434,1,4393,1920,1,68.3%,0,121,1.9%,0,1
24,博茨瓦纳,197644,1554,192452,2768,1551,97.4%,0,2424,1.2%,3,1
25,百慕大,5784,0,5643,35,0,97.6%,0,106,1.8%,0,1
26,英属维尔京群岛,2842,0,2649,154,0,93.2%,0,39,1.4%,0,1
27,安圭拉,1592,69,1521,67,0,95.5%,87,4,0.3%,0,1
28,格林纳达,5915,0,5665,50,0,95.8%,0,200,3.4%,0,1
29,圣基茨和尼维斯,2797,0,2761,8,0,98.7%,0,28,1.0%,0,1
30,特克斯和凯科斯群岛,3151,4,3074,52,0,97.6%,6,25,0.8%,0,1
31,几内亚比绍,6452,2,6285,18,0,97.4%,2,149,2.3%,0,1
32,马里,18855,91,15593,2628,33,82.7%,55,634,3.4%,3,1
33,利比亚,379816,488,367083,7157,0,96.6%,920,5576,1.5%,7,1
34,老挝,93061,1245,7339,85466,1239,7.9%,0,256,0.3%,6,1
35,伯利兹,31187,47,29965,636,0,96.1%,71,586,1.9%,0,1
36,缅甸,527503,363,504178,4128,1,95.6%,357,19197,3.6%,5,1
37,多米尼克,6286,24,5874,370,0,93.4%,52,42,0.7%,0,1
38,莫桑比克,155495,733,150015,3534,708,96.5%,25,1946,1.3%,0,1
39,叙利亚,49493,73,30770,15895,0,62.2%,97,2828,5.7%,5,1
40,马恩岛,12812,88,12020,725,7,93.8%,81,67,0.5%,0,1
41,巴布亚新几内亚,35966,6,35162,217,0,97.8%,7,587,1.6%,0,1
42,厄立特里亚,7686,19,7490,131,9,97.4%,9,65,0.8%,1,1
43,乌干达,128212,92,97893,27050,20,76.4%,72,3269,2.5%,0,1
44,安哥拉,65565,0,63591,237,0,97.0%,0,1737,2.6%,0,1
45,东帝汶,19830,0,19704,4,0,99.4%,0,122,0.6%,0,1
46,新喀里多尼亚,12421,21,11976,165,6,96.4%,15,280,2.3%,0,1
47,马达加斯加,45794,0,43393,1421,0,94.8%,0,980,2.1%,0,1
48,津巴布韦,182057,5678,130920,46378,5345,71.9%,328,4759,2.6%,5,1
49,佛得角,38527,6,38084,92,0,98.9%,13,351,0.9%,0,1
50,蒙特塞拉特,44,0,43,0,0,97.7%,0,1,2.3%,0,1
51,海地,25865,0,22276,2827,0,86.1%,0,762,2.9%,0,1
52,尼日尔,7176,7,6879,27,7,95.9%,0,270,3.8%,0,1
53,乍得,5701,0,4874,646,0,85.5%,0,181,3.2%,0,1
54,萨尔瓦多,121267,67,104989,12478,0,86.6%,114,3800,3.1%,0,1
55,尼加拉瓜,17391,63,4225,12956,63,24.3%,0,210,1.2%,0,1
56,斐济,52604,11,51162,745,6,97.3%,5,697,1.3%,0,1
57,毛里求斯,22769,59,21187,902,59,93.1%,0,680,3.0%,0,1
58,赞比亚,212278,0,206743,1864,0,97.4%,0,3671,1.7%,0,1
59,吉布提,13526,0,13304,33,0,98.4%,1,189,1.4%,0,1
60,吉尔吉斯斯坦,184055,28,179123,2157,0,97.3%,43,2775,1.5%,2,1
