id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,1,0,0,100.0%,0,0,0.0%,0,1
2,韩国,467907,4943,405543,58555,2075,86.7%,2834,3809,0.8%,34,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,3,2,0,50.0%,0,1,16.7%,0,1
8,马尔维纳斯群岛,83,0,68,15,0,81.9%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,454,0,438,9,0,96.5%,0,7,1.5%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21838,0,13741,7434,0,62.9%,0,663,3.0%,0,1
13,科摩罗,4528,6,4309,69,3,95.2%,3,150,3.3%,0,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,18893,255,16459,2330,104,87.1%,151,104,0.6%,0,1
16,阿拉伯联合酋长国,742214,54,737172,2894,0,99.3%,79,2148,0.3%,0,1
17,也门,10020,14,6902,1166,2,68.9%,10,1952,19.5%,2,1
18,圣皮埃尔,59,0,32,27,0,54.2%,0,0,0.0%,0,1
19,圣多美和普林西比,3732,0,3675,1,0,98.5%,0,56,1.5%,0,1
20,南苏丹,12758,0,12463,162,0,97.7%,0,133,1.0%,0,1
21,马拉维,61949,10,58814,828,9,94.9%,0,2307,3.7%,1,1
22,布隆迪,20439,7,773,19628,7,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6402,0,4393,1888,0,68.6%,0,121,1.9%,0,1
24,博茨瓦纳,195302,234,192452,431,0,98.5%,404,2419,1.2%,1,1
25,百慕大,5751,3,5615,30,0,97.6%,6,106,1.8%,0,1
26,英属维尔京群岛,2809,0,2649,122,0,94.3%,0,38,1.4%,0,1
27,安圭拉,1414,28,1323,88,0,93.6%,50,3,0.2%,0,1
28,格林纳达,5900,2,5625,75,1,95.3%,1,200,3.4%,0,1
29,圣基茨和尼维斯,2789,1,2749,12,0,98.6%,5,28,1.0%,0,1
30,特克斯和凯科斯群岛,3103,4,3049,29,0,98.3%,28,25,0.8%,1,1
31,几内亚比绍,6444,0,6275,20,0,97.4%,0,149,2.3%,0,1
32,马里,17698,72,15206,1879,47,85.9%,24,613,3.5%,1,1
33,利比亚,374280,541,352416,16384,0,94.2%,2177,5480,1.5%,4,1
34,老挝,77500,1004,7339,69970,999,9.5%,0,191,0.2%,5,1
35,伯利兹,30680,101,28979,1122,14,94.5%,87,579,1.9%,0,1
36,缅甸,523748,0,499264,5357,0,95.3%,0,19127,3.7%,0,1
37,多米尼克,6120,92,5712,369,0,93.3%,97,39,0.6%,1,1
38,莫桑比克,151763,58,149575,247,58,98.6%,0,1941,1.3%,0,1
39,叙利亚,48452,90,29507,16178,0,60.9%,120,2767,5.7%,5,1
40,马恩岛,11764,128,10783,915,128,91.7%,0,66,0.6%,0,1
41,巴布亚新几内亚,35390,0,34322,518,0,97.0%,0,550,1.6%,0,1
42,厄立特里亚,7442,30,7190,191,0,96.6%,47,61,0.8%,1,1
43,乌干达,127616,33,97597,26765,12,76.5%,20,3254,2.5%,1,1
44,安哥拉,65223,25,63295,193,19,97.0%,6,1735,2.7%,0,1
45,东帝汶,19828,0,19700,6,0,99.4%,0,122,0.6%,0,1
46,新喀里多尼亚,12243,21,11704,261,19,95.6%,0,278,2.3%,2,1
47,马达加斯加,44330,0,42915,448,0,96.8%,0,967,2.2%,0,1
48,津巴布韦,137441,1042,128847,3886,997,93.7%,45,4708,3.4%,0,1
49,佛得角,38426,12,37963,112,11,98.8%,1,351,0.9%,0,1
50,蒙特塞拉特,44,0,41,2,0,93.2%,0,1,2.3%,0,1
51,海地,25463,0,21547,3169,0,84.6%,0,747,2.9%,0,1
52,尼日尔,7061,49,6693,107,0,94.8%,62,261,3.7%,2,1
53,乍得,5701,0,4874,646,0,85.5%,0,181,3.2%,0,1
54,萨尔瓦多,119803,0,102982,13040,0,86.0%,0,3781,3.2%,0,1
55,尼加拉瓜,17254,0,4225,12819,0,24.5%,0,210,1.2%,0,1
56,斐济,52543,11,51116,730,0,97.3%,39,697,1.3%,0,1
57,毛里求斯,21868,213,20030,1383,0,91.6%,240,455,2.1%,0,1
58,赞比亚,210262,42,206443,152,24,98.2%,18,3667,1.7%,0,1
59,吉布提,13506,1,13294,25,0,98.4%,0,187,1.4%,1,1
60,吉尔吉斯斯坦,183573,50,178550,2266,0,97.3%,74,2757,1.5%,3,1
61,巴巴多斯,25792,198,22992,2566,0,89.1%,317,234,0.9%,2,1
62,黑山,158076,258,153487,2267,7,97.1%,247,2322,1.5%,4,1
63,冈比亚,9992,0,9640,10,0,96.5%,0,342,3.4%,0,1
64,格陵兰岛,1582,86,1261,321,86,79.7%,0,0,0.0%,0,1
65,贝宁,24863,0,24546,156,0,98.7%,0,161,0.6%,0,1
66,索马里,23051,0,12325,9395,0,53.5%,0,1331,5.8%,0,1
67,坦桑尼亚,26270,0,183,25357,0,0.7%,0,730,2.8%,0,1
68,利比里亚,5824,0,5523,14,0,94.8%,0,287,4.9%,0,1
69,圭亚那合作共和国,38068,76,36024,1043,0,94.6%,173,1001,2.6%,1,1
70,马约特,21003,0,2964,17854,0,14.1%,0,185,0.9%,0,1
71,巴哈马,22825,7,21615,515,0,94.7%,0,695,3.0%,8,1
72,乌兹别克斯坦,194105,260,190704,1985,58,98.2%,198,1416,0.7%,4,1
73,瓜德罗普,55284,137,2250,52286,135,4.1%,0,748,1.4%,2,1
74,开曼群岛,7529,120,3570,3952,1,47.4%,118,7,0.1%,1,1
75,刚果（布）,18970,0,12421,6195,0,65.5%,0,354,1.9%,0,1
