id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,1,0,0,100.0%,1,0,0.0%,0,1
2,韩国,436968,3899,390141,43335,2160,89.3%,1700,3492,0.8%,39,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,3,2,0,50.0%,0,1,16.7%,0,1
8,马尔维纳斯群岛,79,7,68,11,7,86.1%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,445,0,438,0,0,98.4%,0,7,1.6%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21755,0,13657,7436,0,62.8%,0,662,3.0%,0,1
13,科摩罗,4489,4,4273,66,0,95.2%,5,150,3.3%,0,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,17326,301,15135,2088,131,87.4%,167,103,0.6%,3,1
16,阿拉伯联合酋长国,741790,70,736601,3044,0,99.3%,90,2145,0.3%,0,1
17,也门,9979,0,6826,1210,0,68.4%,0,1943,19.5%,0,1
18,圣皮埃尔,59,15,32,27,15,54.2%,0,0,0.0%,0,1
19,圣多美和普林西比,3731,0,3675,0,0,98.5%,0,56,1.5%,0,1
20,南苏丹,12717,16,12395,189,0,97.5%,67,133,1.0%,0,1
21,马拉维,61886,5,58763,819,0,95.0%,7,2304,3.7%,0,1
22,布隆迪,20386,9,773,19575,9,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6401,0,4393,1887,0,68.6%,0,121,1.9%,0,1
24,博茨瓦纳,194909,257,191961,532,0,98.5%,432,2416,1.2%,0,1
25,百慕大,5730,6,5603,21,0,97.8%,10,106,1.8%,0,1
26,英属维尔京群岛,2765,0,2649,78,0,95.8%,0,38,1.4%,0,1
27,安圭拉,1334,0,1207,124,0,90.5%,0,3,0.2%,0,1
28,格林纳达,5884,4,5622,62,4,95.5%,0,200,3.4%,0,1
29,圣基茨和尼维斯,2779,3,2723,28,0,98.0%,7,28,1.0%,0,1
30,特克斯和凯科斯群岛,3096,1,3021,51,0,97.6%,0,24,0.8%,1,1
31,几内亚比绍,6439,0,6258,35,0,97.2%,0,146,2.3%,0,1
32,马里,17219,48,15085,1532,22,87.6%,26,602,3.5%,0,1
33,利比亚,370787,600,339003,26354,0,91.4%,1981,5430,1.5%,5,1
34,老挝,68832,0,7339,61346,0,10.7%,0,147,0.2%,0,1
35,伯利兹,30165,93,28421,1174,0,94.2%,146,570,1.9%,1,1
36,缅甸,520706,975,494748,6891,0,95.0%,1349,19067,3.7%,18,1
37,多米尼克,5819,177,5396,386,0,92.7%,197,37,0.6%,2,1
38,莫桑比克,151515,9,149471,104,3,98.7%,6,1940,1.3%,0,1
39,叙利亚,47764,106,28794,16241,9,60.3%,92,2729,5.7%,5,1
40,马恩岛,10993,98,10363,564,0,94.3%,99,66,0.6%,0,1
41,巴布亚新几内亚,34906,60,33501,863,0,96.0%,145,542,1.6%,0,1
42,厄立特里亚,7285,0,7048,177,0,96.7%,0,60,0.8%,0,1
43,乌干达,127423,108,97429,26742,19,76.5%,88,3252,2.6%,1,1
44,安哥拉,65130,25,63183,214,0,97.0%,27,1733,2.7%,1,1
45,东帝汶,19822,1,19696,4,1,99.4%,0,122,0.6%,0,1
46,新喀里多尼亚,12099,34,11478,345,34,94.9%,0,276,2.3%,0,1
47,马达加斯加,44072,0,41322,1783,0,93.8%,0,967,2.2%,0,1
48,津巴布韦,133836,27,128627,505,3,96.1%,23,4704,3.5%,1,1
49,佛得角,38353,2,37931,73,0,98.9%,2,349,0.9%,0,1
50,蒙特塞拉特,44,0,41,2,0,93.2%,3,1,2.3%,0,1
51,海地,25027,0,20973,3331,0,83.8%,0,723,2.9%,0,1
52,尼日尔,6933,19,6535,144,0,94.3%,32,254,3.7%,3,1
53,乍得,5105,0,4874,56,0,95.5%,0,175,3.4%,0,1
54,萨尔瓦多,118041,0,101092,13185,0,85.6%,0,3764,3.2%,0,1
55,尼加拉瓜,17152,0,4225,12718,0,24.6%,0,209,1.2%,0,1
56,斐济,52494,20,50991,807,0,97.1%,94,696,1.3%,1,1
57,毛里求斯,21040,2061,19156,1429,0,91.0%,17302,455,2.2%,0,1
58,赞比亚,210138,6,206371,100,0,98.2%,14,3667,1.7%,0,1
59,吉布提,13504,1,13291,27,0,98.4%,1,186,1.4%,0,1
60,吉尔吉斯斯坦,183140,74,177869,2534,0,97.1%,109,2737,1.5%,3,1
61,巴巴多斯,24769,0,20169,4377,0,81.4%,0,223,0.9%,3,1
62,黑山,156268,310,151055,2932,0,96.7%,303,2281,1.5%,7,1
63,冈比亚,9989,1,9638,9,0,96.5%,2,342,3.4%,0,1
64,格陵兰岛,1332,0,1011,321,0,75.9%,0,0,0.0%,0,1
65,贝宁,24850,0,24546,143,0,98.8%,0,161,0.6%,0,1
66,索马里,23016,47,12046,9643,0,52.3%,332,1327,5.8%,3,1
67,坦桑尼亚,26261,0,183,25348,0,0.7%,0,730,2.8%,0,1
68,利比里亚,5821,2,5523,11,2,94.9%,0,287,4.9%,0,1
