id,date,content,link
1,2022-02-15,紧急通告!金华又3地紧急提醒!金华人最近不要去这7个地方!,https://xw.qq.com/amphtml/20220215A0C7PR00
2,2022-01-25,返浙防疫要怎么做?浙江11地市春节返乡政策汇总,http://news.hsw.cn/system/2022/0125/1422445.shtml
3,2022-01-28,春节也能打疫苗!收好这份嘉兴市新冠疫苗接种点开放时间表,https://zj.zjol.com.cn/news.html?id=1801889
4,2022-02-16,警惕!多地发现阳性人员!满洲里确诊5人系一家五口|核酸检测|疫情...,https://xw.qq.com/cmsid/20220216A09CYL00
5,2022-02-15,截至上午10时、嘉兴秀洲97021人全部为阴性,http://k.sina.com.cn/article_2286092114_8842ff5204001rdkk.html
6,2022-01-20,疫情防控最新提醒,http://news.sohu.com/a/517913001_121123868
7,2022-01-16,浙江嘉兴市海盐县发现1例新冠核酸检测混检异常,http://baijiahao.baidu.com/s?id=1722102498520627862&amp;wfr=spider&amp;for=pc
8,2022-02-17,苏州疫情已关联南通、无锡 嘉兴出现密接人员,http://k.sina.com.cn/article_6145283913_m16e49974902001llge.html
9,2022-01-10,嘉兴市疫情防控办紧急提醒!天津市等地来嘉返嘉人员、请立即报备,http://jx.zjol.com.cn/202201/t20220109_23619709_ext.shtml
10,2022-02-15,苏州疫情反复、嘉兴市疾控中心紧急提醒!,https://cj.sina.com.cn/articles/view/1999959193/m7734f49903300wsil
11,2022-02-17,通告!苏州疫情已外溢至无锡、南通!,https://new.qq.com/omn/20220217/20220217A09I5300.html
12,2022-02-16,警惕!多地发现阳性人员!满洲里确诊5人系一家五口|疫情|核酸检测|...,http://k.sina.com.cn/article_5901281427_15fbe68930200198tb.html
13,2022-02-18,海盐部署推进新冠肺炎疫情防控工作,http://www.jiaxing.gov.cn/art/2022/2/18/art_1578785_59520720.html
14,2022-02-16,江苏新增本土确诊19例、苏州新增13地为中风险地区;嘉兴秀洲区调整...,https://m.gmw.cn/toutiao/2022-02/16/content_1302806831.htm
15,2022-02-18,嘉兴市疾控中心发出最新提醒:关注疫情动态、有时空交集者立即报告!,http://k.sina.com.cn/article_1999959193_m7734f49903300wug4.html
16,2022-02-16,刚刚、嘉兴秀洲这几条省界道路封闭!嘉兴多地调整疫情防控措施→,http://k.sina.com.cn/article_3754278005_dfc5bc7501900xflm.html
17,2022-02-18,嘉兴通报一确诊病例的同车厢密接者行程轨迹、涉商场、酒店、KTV,https://baijiahao.baidu.com/s?id=1725069775352110980&amp;wfr=spider&amp;for=pc
18,2022-02-16,辛苦了!为全力守好嘉兴北大门的你们点赞!_交通_执法队_疫情,https://www.sohu.com/a/523196504_121123870
19,2022-02-15,嘉兴市疾控中心发布最新疫情防控提醒!,https://baijiahao.baidu.com/s?id=1724792388995773302&amp;wfr=spider&amp;for=pc
20,2022-02-14,此地发现4例阳性!嘉兴疾控发布最新提醒,https://view.inews.qq.com/a/20220214A07MQG00
31,2022-01-27,嘉兴发布加强新冠肺炎疫情防控工作最新通告!,http://baijiahao.baidu.com/s?id=1723096309860868445&amp;wfr=spider&amp;for=pc
