id,area,asymptomatic,asymptomaticRelative,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedRelative,died,diedRelative,icuDisable,nativeRelative,overseasInputRelative
1,西藏,0,0,1,0,1,0,0,0,0,0,1,0,0
2,澳门,0,0,79,0,79,0,0,0,0,0,1,0,0
3,青海,0,0,30,0,30,0,0,0,0,0,1,0,0
4,台湾,0,0,19666,99,13742,5072,98,0,852,1,1,0,0
5,香港,0,0,18494,1448,14763,3510,866,580,221,2,1,0,0
6,贵州,0,0,162,0,159,1,0,0,2,0,1,0,0
7,吉林,0,0,594,0,587,4,0,0,3,0,1,0,0
8,新疆,0,0,996,0,993,0,-1,1,3,0,1,0,0
9,宁夏,0,0,122,0,122,0,0,0,0,0,1,0,0
10,内蒙古,0,0,1196,5,1190,5,5,0,1,0,1,5,0
11,甘肃,0,0,356,0,354,0,0,0,2,0,1,0,0
12,天津,0,0,1088,0,1062,23,-9,9,3,0,1,0,0
13,山西,0,0,268,0,267,1,-1,1,0,0,1,0,0
14,辽宁,10,2,907,29,809,96,29,0,2,0,1,29,0
15,黑龙江,41,0,2066,1,2031,22,1,0,13,0,1,0,1
16,海南,0,0,190,0,184,0,0,0,6,0,1,0,0
17,河北,0,0,1476,0,1459,10,-3,3,7,0,1,0,0
18,陕西,0,0,2826,0,2823,0,0,0,3,0,1,0,0
19,云南,85,6,1888,0,1857,29,-2,2,2,0,1,0,0
20,广西,160,9,1007,5,638,367,5,0,2,0,1,1,4
21,福建,38,1,1501,8,1435,65,8,0,1,0,1,0,8
22,上海,1,0,3900,6,3714,179,-7,13,7,0,1,0,6
23,北京,243,2,1368,1,1320,39,-8,9,9,0,1,0,1
24,江苏,16,7,1643,12,1630,13,12,0,0,0,1,11,1
25,四川,35,2,1389,1,1364,22,0,1,3,0,1,0,1
26,山东,24,0,1096,2,1054,35,0,2,7,0,1,0,2
27,江西,0,0,959,0,958,0,0,0,1,0,1,0,0
28,重庆,11,1,613,0,605,2,0,0,6,0,1,0,0
29,安徽,1,1,1009,0,1003,0,0,0,6,0,1,0,0
30,湖南,2,0,1233,2,1221,8,2,0,4,0,1,2,0
31,河南,12,0,2663,0,2519,122,-17,17,22,0,1,0,0
32,广东,103,15,3991,18,3717,266,6,12,8,0,1,2,16
33,浙江,110,1,2246,0,1871,374,0,0,1,0,1,0,0
34,湖北,2,0,68320,0,63808,0,0,0,4512,0,1,0,0
