id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,1,0,0,100.0%,0,0,0.0%,0,1
2,韩国,489484,4952,413740,71724,2571,84.5%,2317,4020,0.8%,64,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,5,0,0,83.3%,2,1,16.7%,0,1
8,马尔维纳斯群岛,83,0,68,15,0,81.9%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,454,0,438,9,0,96.5%,0,7,1.5%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21838,0,13741,7434,0,62.9%,0,663,3.0%,0,1
13,科摩罗,4554,5,4324,79,0,94.9%,11,151,3.3%,0,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,19706,582,17421,2180,0,88.4%,742,105,0.5%,1,1
16,阿拉伯联合酋长国,742438,62,737481,2808,0,99.3%,81,2149,0.3%,0,1
17,也门,10043,9,6923,1165,3,68.9%,6,1955,19.5%,0,1
18,圣皮埃尔,91,5,60,31,0,65.9%,11,0,0.0%,0,1
19,圣多美和普林西比,3733,0,3675,2,0,98.4%,0,56,1.5%,0,1
20,南苏丹,12826,65,12463,230,65,97.2%,0,133,1.0%,0,1
21,马拉维,62015,16,58826,882,16,94.9%,0,2307,3.7%,0,1
22,布隆迪,20523,34,773,19712,34,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6405,0,4393,1891,0,68.6%,0,121,1.9%,0,1
24,博茨瓦纳,195552,250,192452,680,249,98.4%,0,2420,1.2%,1,1
25,百慕大,5760,0,5623,31,0,97.6%,0,106,1.8%,0,1
26,英属维尔京群岛,2816,7,2649,129,7,94.1%,0,38,1.3%,0,1
27,安圭拉,1469,55,1383,82,0,94.1%,60,4,0.3%,1,1
28,格林纳达,5910,1,5643,67,0,95.5%,5,200,3.4%,0,1
29,圣基茨和尼维斯,2791,0,2753,10,0,98.6%,2,28,1.0%,0,1
30,特克斯和凯科斯群岛,3107,0,3055,27,0,98.3%,0,25,0.8%,0,1
31,几内亚比绍,6444,0,6279,16,0,97.4%,0,149,2.3%,0,1
32,马里,18112,56,15345,2148,33,84.7%,23,619,3.4%,0,1
33,利比亚,376378,401,359733,11127,0,95.6%,1480,5518,1.5%,15,1
34,老挝,83291,1360,7339,75733,1356,8.8%,0,219,0.3%,4,1
35,伯利兹,30888,144,29342,964,0,95.0%,246,582,1.9%,3,1
36,缅甸,524638,0,500701,4791,0,95.4%,0,19146,3.6%,0,1
37,多米尼克,6142,0,5674,426,31,92.4%,0,42,0.7%,3,1
38,莫桑比克,152120,76,149575,604,76,98.3%,0,1941,1.3%,0,1
39,叙利亚,48801,90,29965,16048,0,61.4%,112,2788,5.7%,5,1
40,马恩岛,12147,109,11059,1022,0,91.0%,169,66,0.5%,0,1
41,巴布亚新几内亚,35662,124,34645,444,11,97.1%,90,573,1.6%,23,1
42,厄立特里亚,7513,26,7311,140,0,97.3%,31,62,0.8%,0,1
43,乌干达,127755,19,97697,26797,0,76.5%,62,3261,2.6%,2,1
44,安哥拉,65301,0,63351,215,0,97.0%,0,1735,2.7%,0,1
45,东帝汶,19829,1,19702,5,1,99.4%,0,122,0.6%,0,1
46,新喀里多尼亚,12321,18,11825,216,0,96.0%,41,280,2.3%,0,1
47,马达加斯加,44800,0,43119,709,0,96.2%,0,972,2.2%,0,1
48,津巴布韦,145632,2555,129006,11908,2454,88.6%,98,4718,3.2%,3,1
49,佛得角,38460,3,37984,125,0,98.8%,8,351,0.9%,0,1
50,蒙特塞拉特,44,0,42,1,0,95.5%,0,1,2.3%,0,1
51,海地,25638,128,21746,3142,23,84.8%,102,750,2.9%,3,1
52,尼日尔,7099,11,6751,83,0,95.1%,10,265,3.7%,3,1
53,乍得,5701,0,4874,646,0,85.5%,0,181,3.2%,0,1
54,萨尔瓦多,119803,0,102982,13031,0,86.0%,0,3790,3.2%,3,1
55,尼加拉瓜,17328,0,4225,12893,0,24.4%,0,210,1.2%,0,1
56,斐济,52567,0,51141,729,0,97.3%,0,697,1.3%,0,1
57,毛里求斯,22251,66,20511,1285,0,92.2%,131,455,2.0%,0,1
58,赞比亚,210436,47,206501,267,39,98.1%,8,3668,1.7%,0,1
59,吉布提,13508,0,13294,26,0,98.4%,0,188,1.4%,1,1
60,吉尔吉斯斯坦,183744,63,178777,2205,2,97.3%,59,2762,1.5%,2,1
61,巴巴多斯,26306,105,23679,2387,0,90.0%,179,240,0.9%,2,1
62,黑山,158838,215,154495,2009,0,97.3%,262,2334,1.5%,3,1
63,冈比亚,9998,0,9641,15,0,96.4%,0,342,3.4%,0,1
64,格陵兰岛,1663,39,1431,232,0,86.0%,158,0,0.0%,0,1
65,贝宁,24863,0,24546,156,0,98.7%,0,161,0.6%,0,1
66,索马里,23051,0,12325,9395,0,53.5%,0,1331,5.8%,0,1
