id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,1,0,0,100.0%,0,0,0.0%,0,1
2,韩国,457612,5120,400585,53322,2833,87.5%,2253,3705,0.8%,34,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,3,2,0,50.0%,0,1,16.7%,0,1
8,马尔维纳斯群岛,83,0,68,15,0,81.9%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,445,0,438,0,0,98.4%,0,7,1.6%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21807,0,13707,7437,0,62.9%,0,663,3.0%,0,1
13,科摩罗,4508,7,4298,60,5,95.3%,2,150,3.3%,0,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,18401,298,16107,2190,104,87.5%,194,104,0.6%,0,1
16,阿拉伯联合酋长国,742109,68,737024,2937,0,99.3%,85,2148,0.3%,1,1
17,也门,10006,11,6892,1164,0,68.9%,19,1950,19.5%,1,1
18,圣皮埃尔,59,0,32,27,0,54.2%,0,0,0.0%,0,1
19,圣多美和普林西比,3731,0,3675,0,0,98.5%,0,56,1.5%,0,1
20,南苏丹,12758,3,12463,162,3,97.7%,0,133,1.0%,0,1
21,马拉维,61926,15,58807,813,2,95.0%,12,2306,3.7%,1,1
22,布隆迪,20415,0,773,19604,0,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6402,0,4393,1888,0,68.6%,0,121,1.9%,0,1
24,博茨瓦纳,195068,0,192048,602,0,98.5%,0,2418,1.2%,0,1
25,百慕大,5748,0,5609,33,0,97.6%,0,106,1.8%,0,1
26,英属维尔京群岛,2809,0,2649,122,0,94.3%,0,38,1.4%,0,1
27,安圭拉,1386,0,1273,110,0,91.8%,0,3,0.2%,0,1
28,格林纳达,5898,3,5624,74,3,95.4%,0,200,3.4%,0,1
29,圣基茨和尼维斯,2786,4,2742,16,0,98.4%,6,28,1.0%,0,1
30,特克斯和凯科斯群岛,3099,0,3021,54,0,97.5%,0,24,0.8%,0,1
31,几内亚比绍,6442,0,6275,19,0,97.4%,3,148,2.3%,0,1
32,马里,17500,70,15175,1715,44,86.7%,26,610,3.5%,0,1
33,利比亚,373210,574,348230,19514,0,93.3%,2244,5466,1.5%,10,1
34,老挝,75163,1425,7339,67646,1417,9.8%,0,178,0.2%,8,1
35,伯利兹,30517,93,28860,1079,0,94.6%,122,578,1.9%,4,1
36,缅甸,522825,471,498050,5664,0,95.3%,589,19111,3.7%,7,1
37,多米尼克,6028,73,5615,375,0,93.1%,140,38,0.6%,0,1
38,莫桑比克,151594,20,149538,115,0,98.6%,22,1941,1.3%,0,1
39,叙利亚,48267,102,29272,16240,3,60.6%,94,2755,5.7%,5,1
40,马恩岛,11486,109,10624,796,109,92.5%,0,66,0.6%,0,1
41,巴布亚新几内亚,35237,58,34115,576,0,96.8%,126,546,1.5%,0,1
42,厄立特里亚,7393,17,7131,202,5,96.5%,12,60,0.8%,0,1
43,乌干达,127551,39,97559,26740,17,76.5%,22,3252,2.5%,0,1
44,安哥拉,65183,13,63257,191,5,97.0%,8,1735,2.7%,0,1
45,东帝汶,19822,0,19697,3,0,99.4%,0,122,0.6%,0,1
46,新喀里多尼亚,12185,26,11604,305,13,95.2%,13,276,2.3%,0,1
47,马达加斯加,44330,0,42915,448,0,96.8%,0,967,2.2%,0,1
48,津巴布韦,135337,399,128784,1846,354,95.2%,44,4707,3.5%,1,1
49,佛得角,38393,3,37958,85,0,98.9%,4,350,0.9%,0,1
