id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,1,0,0,100.0%,0,0,0.0%,0,1
2,韩国,447230,3304,396070,47536,1702,88.6%,1306,3624,0.8%,32,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,3,2,0,50.0%,0,1,16.7%,0,1
8,马尔维纳斯群岛,79,0,68,11,0,86.1%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,445,0,438,0,0,98.4%,0,7,1.6%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21768,13,13685,7421,0,62.9%,28,662,3.0%,0,1
13,科摩罗,4498,9,4284,64,0,95.2%,11,150,3.3%,0,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,17884,0,15713,2068,0,87.9%,0,103,0.6%,0,1
16,阿拉伯联合酋长国,741976,58,736862,2968,0,99.3%,84,2146,0.3%,0,1
17,也门,9995,8,6873,1173,0,68.8%,28,1949,19.5%,3,1
18,圣皮埃尔,59,0,32,27,0,54.2%,0,0,0.0%,0,1
19,圣多美和普林西比,3731,0,3675,0,0,98.5%,0,56,1.5%,0,1
20,南苏丹,12755,0,12463,159,0,97.7%,0,133,1.0%,0,1
21,马拉维,61901,8,58795,801,5,95.0%,2,2305,3.7%,1,1
22,布隆迪,20386,0,773,19575,0,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6402,0,4393,1888,0,68.6%,0,121,1.9%,0,1
24,博茨瓦纳,195068,0,192048,602,0,98.5%,0,2418,1.2%,0,1
25,百慕大,5748,0,5609,33,0,97.6%,0,106,1.8%,0,1
26,英属维尔京群岛,2765,0,2649,78,0,95.8%,0,38,1.4%,0,1
27,安圭拉,1386,0,1273,110,0,91.8%,0,3,0.2%,0,1
28,格林纳达,5888,0,5622,66,0,95.5%,0,200,3.4%,0,1
29,圣基茨和尼维斯,2782,3,2732,22,0,98.2%,5,28,1.0%,0,1
30,特克斯和凯科斯群岛,3096,0,3021,51,0,97.6%,0,24,0.8%,0,1
31,几内亚比绍,6440,0,6268,24,0,97.3%,9,148,2.3%,2,1
32,马里,17364,39,15135,1623,23,87.2%,14,606,3.5%,2,1
33,利比亚,372209,638,344087,22674,0,92.4%,2364,5448,1.5%,10,1
34,老挝,72447,929,7339,64942,922,10.1%,0,166,0.2%,7,1
35,伯利兹,30338,0,28646,1118,0,94.4%,0,574,1.9%,0,1
36,缅甸,521931,350,496660,6174,0,95.2%,673,19097,3.7%,9,1
37,多米尼克,5955,136,5475,442,56,91.9%,79,38,0.6%,1,1
38,莫桑比克,151528,9,149492,95,0,98.7%,14,1941,1.3%,0,1
39,叙利亚,48068,201,29078,16246,4,60.5%,187,2744,5.7%,10,1
40,马恩岛,11230,67,10522,642,0,93.7%,103,66,0.6%,0,1
41,巴布亚新几内亚,35090,0,33884,661,0,96.6%,0,545,1.6%,0,1
42,厄立特里亚,7341,36,7084,197,28,96.5%,8,60,0.8%,0,1
43,乌干达,127485,34,97847,26386,34,76.8%,0,3252,2.6%,0,1
44,安哥拉,65155,5,63206,216,0,97.0%,5,1733,2.7%,0,1
45,东帝汶,19822,0,19697,3,0,99.4%,0,122,0.6%,0,1
46,新喀里多尼亚,12139,34,11551,312,1,95.2%,33,276,2.3%,0,1
47,马达加斯加,44330,0,42915,448,0,96.8%,0,967,2.2%,0,1
48,津巴布韦,134226,40,128703,817,31,95.9%,9,4706,3.5%,0,1
49,佛得角,38367,4,37949,69,0,98.9%,9,349,0.9%,0,1
50,蒙特塞拉特,44,0,41,2,0,93.2%,0,1,2.3%,0,1
51,海地,25175,0,21262,3175,0,84.5%,0,738,2.9%,0,1
52,尼日尔,6989,0,6581,150,0,94.2%,0,258,3.7%,0,1
53,乍得,5105,0,4874,56,0,95.5%,0,175,3.4%,0,1
54,萨尔瓦多,119803,884,102982,13047,0,86.0%,965,3774,3.2%,2,1
55,尼加拉瓜,17152,0,4225,12718,0,24.6%,0,209,1.2%,0,1
56,斐济,52506,12,51037,773,0,97.2%,46,696,1.3%,0,1
57,毛里求斯,21386,195,19543,1388,0,91.4%,238,455,2.1%,0,1
58,赞比亚,210150,7,206392,91,1,98.2%,6,3667,1.7%,0,1
59,吉布提,13504,0,13293,25,0,98.4%,0,186,1.4%,0,1
60,吉尔吉斯斯坦,183285,37,178112,2430,0,97.2%,64,2743,1.5%,2,1
61,巴巴多斯,25152,115,21727,3197,0,86.4%,321,228,0.9%,2,1
62,黑山,157085,265,152186,2599,0,96.9%,384,2300,1.5%,2,1
63,冈比亚,9989,0,9638,9,0,96.5%,0,342,3.4%,0,1
64,格陵兰岛,1456,0,1156,300,0,79.4%,0,0,0.0%,0,1
65,贝宁,24850,0,24546,143,0,98.8%,0,161,0.6%,0,1
66,索马里,23016,0,12046,9643,0,52.3%,0,1327,5.8%,0,1
67,坦桑尼亚,26261,0,183,25348,0,0.7%,0,730,2.8%,0,1
68,利比里亚,5823,0,5523,13,0,94.8%,0,287,4.9%,0,1
69,圭亚那合作共和国,37825,66,35379,1454,41,93.5%,24,992,2.6%,1,1
70,马约特,20960,0,2964,17811,0,14.1%,0,185,0.9%,0,1
71,巴哈马,22763,0,21607,485,0,94.9%,0,671,2.9%,0,1
72,乌兹别克斯坦,193065,234,189664,2002,16,98.2%,216,1399,0.7%,2,1
73,瓜德罗普,55147,0,2250,52151,0,4.1%,0,746,1.4%,0,1
74,开曼群岛,6738,0,2550,4184,0,37.8%,0,4,0.1%,0,1
75,刚果（布）,18905,0,12421,6130,0,65.7%,0,354,1.9%,0,1
76,中非共和国,11708,0,6859,4748,0,58.6%,0,101,0.9%,0,1
77,塞舌尔,23197,0,22590,482,0,97.4%,0,125,0.5%,0,1
78,赤道几内亚,13579,0,13323,83,0,98.1%,0,173,1.3%,0,1
79,纳米比亚,129180,0,125483,124,0,97.1%,0,3573,2.8%,0,1
80,卢旺达,100344,5,45521,53481,5,45.4%,0,1342,1.3%,0,1
81,斯威士兰,46582,10,45241,93,7,97.1%,3,1248,2.7%,0,1
82,毛里塔尼亚,39213,63,37468,914,9,95.5%,54,831,2.1%,0,1
83,阿鲁巴,16335,12,15986,175,0,97.9%,23,174,1.1%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,50823,19,29570,20087,15,58.2%,2,1166,2.3%,2,1
86,库拉索,17401,7,17119,104,3,98.4%,4,178,1.0%,0,1
87,圣卢西亚,12989,7,12592,117,0,96.9%,23,280,2.2%,0,1
