id,area,asymptomatic,asymptomaticRelative,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedRelative,died,diedRelative,icuDisable,nativeRelative,overseasInputRelative
1,西藏,0,0,1,0,1,0,0,0,0,0,1,0,0
2,澳门,0,0,79,0,77,2,0,0,0,0,1,0,0
3,青海,0,0,30,0,30,0,0,0,0,0,1,0,0
4,台湾,0,0,17095,45,13742,2503,45,0,850,0,1,0,0
5,香港,0,0,12664,0,12214,237,-5,5,213,0,1,0,0
6,贵州,1,0,160,0,157,1,0,0,2,0,1,0,0
7,吉林,0,0,589,0,580,6,0,0,3,0,1,0,0
8,新疆,0,0,981,0,978,0,0,0,3,0,1,0,0
9,宁夏,1,0,122,0,122,0,0,0,0,0,1,0,0
10,内蒙古,0,0,1191,5,1154,36,-4,9,1,0,1,0,5
11,甘肃,0,0,356,0,354,0,0,0,2,0,1,0,0
12,天津,24,1,596,2,531,62,1,1,3,0,1,0,2
13,山西,0,0,266,0,265,1,0,0,0,0,1,0,0
14,辽宁,16,1,796,0,789,5,0,0,2,0,1,0,0
15,黑龙江,1,0,2035,0,2022,0,0,0,13,0,1,0,0
16,海南,0,0,190,0,184,0,0,0,6,0,1,0,0
17,河北,0,0,1458,0,1451,0,0,0,7,0,1,0,0
18,陕西,7,0,2435,93,745,1687,81,12,3,0,1,92,1
19,云南,118,8,1820,2,1739,79,-1,3,2,0,1,0,2
20,广西,114,2,637,7,388,247,4,3,2,0,1,0,7
21,福建,13,2,1374,2,1325,48,1,1,1,0,1,0,2
22,上海,5,1,3147,26,2934,206,19,7,7,0,1,0,26
23,北京,15,0,1215,4,1193,13,2,2,9,0,1,0,4
24,江苏,6,0,1625,0,1621,4,0,0,0,0,1,0,0
25,四川,34,1,1326,1,1288,35,-2,3,3,0,1,0,1
26,山东,6,0,1046,1,1014,25,-1,2,7,0,1,0,1
27,江西,1,0,959,0,958,0,0,0,1,0,1,0,0
28,重庆,1,0,611,0,603,2,0,0,6,0,1,0,0
29,安徽,0,0,1009,0,1002,1,0,0,6,0,1,0,0
30,湖南,12,1,1222,0,1195,23,0,0,4,0,1,0,0
31,河南,20,4,1644,2,1596,26,2,0,22,0,1,0,2
32,广东,80,11,3473,6,3352,113,0,6,8,0,1,0,6
33,浙江,109,4,2035,10,1536,498,10,0,1,0,1,9,1
34,湖北,8,0,68317,0,63804,1,0,0,4512,0,1,0,0
