id,date,content,link
1,2022-03-04,我市开展疫情防控桌面推演,http://www.jiaxing.gov.cn/art/2022/3/4/art_1578784_59522758.html
2,2022-03-04,紧急提醒!上海、温州苍南来平返平人员请主动报告!平湖发布疫情...,https://page.om.qq.com/page/OcaQINrb5at5ByoguOaR4vZA0
3,2022-02-17,苏州疫情已关联南通、无锡 嘉兴出现密接人员,https://baijiahao.baidu.com/s?id=1724977254551979926&amp;wfr=spider&amp;for=pc
4,2022-02-14,8例阳性!作为疫情的周边地区、嘉兴市民出行要注意!,https://view.inews.qq.com/a/20220214A06YQ300
5,2022-02-16,周边疫情形势严峻、嘉兴服务区加强防控!,https://new.qq.com/omn/20220216/20220216A07HTW00.html
6,2022-02-17,苏州疫情已关联南通、无锡 嘉兴出现密接人员,https://www.163.com/dy/article/H0DE1T1A0514EGPO.html
7,2022-02-03,嘉兴疫情隔离点服务工作日志,https://www.sohu.com/a/520477205_121124573
8,2022-01-27,减少聚集性活动规模 浙江公布各地最新疫情防控措施,http://zj.people.com.cn/n2/2022/0127/c186327-35115524.html
9,2022-01-30,春节期间疫情防控如何做?嘉兴市疾控中心向全体市民发出健康提示,https://baijiahao.baidu.com/s?id=1723342895511838993&amp;wfr=spider&amp;for=pc
10,2022-01-24,嘉兴因疫情相关冲上热搜!同时、春节最担心的事还是发生了……,https://new.qq.com/omn/20220124/20220124A03CF300.html
11,2022-02-21,嘉兴周边疫情不消停啊!苏州累计114例、上海安徽又增本土阳性!桐乡...,https://www.sohu.com/a/524278070_100176486
12,2022-02-19,浙江嘉兴再通报一名确诊病例密切接触者轨迹,https://m.gmw.cn/toutiao/2022-02/19/content_1302810953.htm
13,2022-03-03,刚刚!海宁发布疫情风险紧急提示!浙江一地发现2例初筛阳性,http://www.163.com/dy/article/H1I4QQV70552DUED.html
14,2022-02-24,扩散!嘉兴港区发布疫情防控紧急提醒(2022年第7期),https://new.qq.com/omn/20220224/20220224A0AIY200.html
15,2022-03-04,...该地来嘉返嘉人员请主动报告!一网友自述:小区离中风险地区仅...,https://page.om.qq.com/page/OgtDvWvkq3p8tz46l_wpmX4w0
16,2022-02-16,苏州7地调整为中风险地区、嘉兴市秀洲区调整疫情防控措施,http://baijiahao.baidu.com/s?id=1724883437660532223&amp;wfr=spider&amp;for=pc
17,2022-03-02,嘉兴通报1名密接者、曾前往湖州!两地出现校园疫情、多所学校发布...,https://www.163.com/dy/article/H1FOF9HQ0552E6JA.html
18,2022-02-16,警惕!多地发现阳性人员!苏州疫情已现关联病例…,http://news.sohu.com/a/523206529_121106842
19,2022-02-15,嘉兴市疾控中心发布最新疫情防控提醒!,http://baijiahao.baidu.com/s?id=1724792388995773302&amp;wfr=spider&amp;for=pc
20,2022-02-16,苏州疫情已关联至无锡、南通、嘉兴出现密接人员!,https://view.inews.qq.com/a/20220216A02LAC00
21,2022-02-22,最新!嘉兴又有3地发布疫情防控提醒,http://baijiahao.baidu.com/s?id=1725444766433676382&amp;wfr=spider&amp;for=pc
22,2022-02-18,有时空交集人员及时报备!嘉兴疾控最新提醒来了,https://baijiahao.baidu.com/s?id=1725030842731701073&amp;wfr=spider&amp;for=pc
23,2022-02-16,辛苦了!为全力守好嘉兴北大门的你们点赞!,http://news.sohu.com/a/523196504_121123870
24,2022-02-18,嘉兴市疾控中心紧急提醒!这些人员请及时报备,http://jx.zjol.com.cn/202202/t20220218_23823614.shtml
25,2022-02-16,@嘉兴全体企业这份关于疫情防控的紧急提醒请查收!,http://baijiahao.baidu.com/s?id=1724881678516850176&amp;wfr=spider&amp;for=pc
26,2022-03-04,我市开展疫情防控桌面推演,http://www.jiaxing.gov.cn/art/2022/3/4/art_1578784_59522758.html
27,2022-02-15,嘉兴市疾控中心发布最新疫情防控提醒!,https://www.163.com/dy/article/H097TNJJ0552CPB8.html
28,2022-02-18,嘉兴市疾控中心发出最新提醒:关注疫情动态、有时空交集者立即报告!,https://cj.sina.com.cn/articles/view/1999959193/m7734f49903300wug4
29,2022-01-27,减少聚集性活动规模 浙江公布各地最新疫情防控措施,http://zj.people.com.cn/n2/2022/0127/c186327-35115524.html
30,2022-01-30,春节期间疫情防控如何做?嘉兴市疾控中心向全体市民发出健康提示,https://baijiahao.baidu.com/s?id=1723342895511838993&amp;wfr=spider&amp;for=pc
31,2022-03-03,上海、温州出现阳性病例、嘉兴市疾控中心发布疫情防控最新提醒!,http://www.sohu.com/a/526957558_121123850
32,2022-02-22,最新!嘉兴又有3地发布疫情防控提醒,http://baijiahao.baidu.com/s?id=1725444766433676382&amp;wfr=spider&amp;for=pc
33,2022-02-24,请注意、嘉兴这两地发布最新疫情提示!,https://xw.qq.com/cmsid/20220224A0ABS200
34,2022-02-24,疫情迭起!嘉兴多地连夜紧急发布!以下人员暂缓来嘉返嘉!,https://new.qq.com/omn/20220224/20220224A03P8H00.html
35,2022-03-03,上海+3!嘉兴经开区通报1名密接去过塘汇、 是长沙飞上海遇确诊!,https://new.qq.com/omn/20220303/20220303A03DMV00.html
36,2022-02-25,守住嘉兴“大门” 展现“硬核”担当,http://finance.sina.com.cn/jjxw/2022-02-25/doc-imcwipih5227150.shtml
37,2022-02-17,嘉兴发布疫情防控措施调整公告、苏州7地调整为中风险地区,https://baijiahao.baidu.com/s?id=1724993603056727559&amp;wfr=spider&amp;for=pc
38,2022-02-16,苏州7地调整为中风险地区、嘉兴市秀洲区调整疫情防控措施,http://baijiahao.baidu.com/s?id=1724883458455963497&amp;wfr=spider&amp;for=pc
39,2022-02-15,嘉兴发布新冠肺炎疫情防控工作通告(第21号),http://baijiahao.baidu.com/s?id=1724817633190123598&amp;wfr=spider&amp;for=pc
40,2022-02-22,嘉兴周边疫情形势严峻!华庭街百联暂停营业;王江泾、新塍设卡检查...,http://news.sohu.com/a/524609365_121117483
41,2022-03-05,嘉兴市嘉善县在“愿检尽检”样本中检出一例初筛阳性人员,http://baijiahao.baidu.com/s?id=1726450339440052278&amp;wfr=spider&amp;for=pc
42,2022-03-05,嘉兴市嘉善县通报1例初筛核酸检测阳性情况,https://baijiahao.baidu.com/s?id=1726435483208517946&amp;wfr=spider&amp;for=pc
43,2022-03-05,浙江嘉善发布1名初筛阳性人员活动轨迹,https://www.163.com/dy/article/H1NA3GD10514R9KD.html
44,2022-03-05,浙江嘉兴秀洲区公布1名密接者活动轨迹|隔离|嘉兴市|新冠肺炎_新浪...,http://k.sina.com.cn/article_1686546714_6486a91a02001mec0.html
45,2022-03-05,嘉兴三地发布紧急提示!,https://3g.163.com/news/article/H1NM2CPV0001899O.html
46,2022-03-05,嘉兴市嘉善县通报初筛阳性人员活动轨迹,http://baijiahao.baidu.com/s?id=1726458984375215564&amp;wfr=spider&amp;for=pc
47,2022-03-05,...中检出一例初筛阳性人员|嘉兴市|新型冠状病毒|肺炎疫情_新浪新闻,https://news.sina.com.cn/c/2022-03-05/doc-imcwipih6765520.shtml
48,2022-03-04,上海、温州报告确诊病例!嘉兴疾控发布紧急提醒,https://baijiahao.baidu.com/s?id=1726348614779894324&amp;wfr=spider&amp;for=pc
49,2022-03-03,上海、温州出现阳性病例、嘉兴市疾控中心发布疫情防控最新提醒!,http://www.sohu.com/a/526957558_121123850
50,2022-03-03,今天、市疾控中心向市民发出最新提醒!嘉兴两地发布疫情风险紧急...,https://www.sohu.com/a/526970563_99978845
