id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,0,1,0,0.0%,0,0,0.0%,0,1
2,韩国,399591,2006,364499,31955,51,91.2%,1943,3137,0.8%,12,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,3,2,0,50.0%,0,1,16.7%,0,1
8,马尔维纳斯群岛,72,0,68,4,0,94.4%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,445,0,438,0,0,98.4%,0,7,1.6%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21691,3,13098,7932,0,60.4%,3,661,3.0%,1,1
13,科摩罗,4396,8,4161,86,0,94.7%,10,149,3.4%,0,1
14,塔吉克斯坦,17091,0,16965,2,0,99.3%,0,124,0.7%,0,1
15,海峡群岛,15045,0,13643,1302,0,90.7%,0,100,0.7%,0,1
16,阿拉伯联合酋长国,741006,61,735638,3224,0,99.3%,89,2144,0.3%,1,1
17,也门,9936,0,6665,1345,0,67.1%,0,1926,19.4%,0,1
18,圣皮埃尔,32,0,32,0,0,100.0%,0,0,0.0%,0,1
19,圣多美和普林西比,3731,1,3651,24,0,97.9%,1,56,1.5%,0,1
20,南苏丹,12590,0,12169,288,0,96.7%,0,133,1.1%,0,1
21,马拉维,61845,0,58623,920,0,94.8%,30,2302,3.7%,0,1
22,布隆迪,20221,0,773,19410,0,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6396,0,4393,1882,0,68.7%,0,121,1.9%,0,1
24,博茨瓦纳,194129,0,190863,850,0,98.3%,0,2416,1.2%,0,1
25,百慕大,5708,0,5544,58,0,97.1%,0,106,1.9%,0,1
26,英属维尔京群岛,2725,0,2649,39,0,97.2%,0,37,1.4%,0,1
27,安圭拉,1137,0,1053,80,0,92.6%,0,4,0.4%,0,1
28,格林纳达,5865,0,5602,63,0,95.5%,6,200,3.4%,0,1
29,圣基茨和尼维斯,2749,0,2649,73,0,96.4%,0,27,1.0%,0,1
30,特克斯和凯科斯群岛,3045,10,2966,56,9,97.4%,1,23,0.8%,0,1
31,几内亚比绍,6402,39,6080,178,0,95.0%,58,144,2.2%,1,1
32,马里,16679,23,14859,1232,16,89.1%,7,588,3.5%,0,1
33,利比亚,365237,562,318816,41114,0,87.3%,1884,5307,1.5%,11,1
34,老挝,55018,1811,6558,48356,1803,11.9%,0,104,0.2%,8,1
35,伯利兹,29105,0,26741,1820,0,91.9%,0,544,1.9%,0,1
36,缅甸,513962,0,484992,10024,0,94.4%,0,18946,3.7%,0,1
37,多米尼克,5336,101,4937,364,1,92.5%,99,35,0.7%,1,1
38,莫桑比克,151432,5,149403,93,0,98.7%,13,1936,1.3%,2,1
39,叙利亚,46421,145,27773,15976,48,59.8%,92,2672,5.8%,5,1
40,马恩岛,10296,30,9885,347,30,96.0%,0,64,0.6%,0,1
41,巴布亚新几内亚,32985,155,31244,1305,58,94.7%,91,436,1.3%,6,1
42,厄立特里亚,7063,4,6863,149,0,97.2%,23,51,0.7%,3,1
43,乌干达,126965,76,97025,26701,38,76.4%,36,3239,2.6%,2,1
44,安哥拉,64913,14,61687,1499,0,95.0%,21,1727,2.7%,0,1
45,东帝汶,19810,1,19682,6,0,99.4%,7,122,0.6%,0,1
46,新喀里多尼亚,11620,47,55,11293,47,0.5%,0,272,2.3%,0,1
47,马达加斯加,43672,0,41322,1386,0,94.6%,0,964,2.2%,0,1
48,津巴布韦,133438,10,128287,454,3,96.1%,6,4697,3.5%,1,1
49,佛得角,38299,3,37867,82,0,98.9%,5,350,0.9%,0,1
50,蒙特塞拉特,41,0,40,0,0,97.6%,0,1,2.4%,0,1
51,海地,24635,0,20703,3224,0,84.0%,0,708,2.9%,0,1
52,尼日尔,6703,23,6235,236,7,93.0%,15,232,3.5%,1,1
53,乍得,5105,0,4874,56,0,95.5%,0,175,3.4%,0,1
54,萨尔瓦多,118041,162,101092,13218,0,85.6%,356,3731,3.2%,7,1
55,尼加拉瓜,16877,0,4225,12445,0,25.0%,0,207,1.2%,0,1
56,斐济,52429,0,50450,1285,0,96.2%,0,694,1.3%,0,1
57,毛里求斯,18979,0,1854,16885,0,9.8%,0,240,1.3%,0,1
58,赞比亚,209996,13,206209,121,2,98.2%,11,3666,1.7%,0,1
59,吉布提,13496,0,13284,26,0,98.4%,2,186,1.4%,0,1
60,吉尔吉斯斯坦,182425,84,176909,2809,0,97.0%,85,2707,1.5%,3,1
61,巴巴多斯,22316,216,13639,8483,214,61.1%,0,194,0.9%,2,1
62,黑山,152411,324,145557,4638,0,95.5%,729,2216,1.5%,9,1
63,冈比亚,9980,0,9624,15,0,96.4%,0,341,3.4%,0,1
64,格陵兰岛,1039,0,884,155,0,85.1%,0,0,0.0%,0,1
65,贝宁,24833,0,24546,126,0,98.8%,0,161,0.6%,0,1
66,索马里,22837,0,11189,10335,0,49.0%,0,1313,5.7%,0,1
67,坦桑尼亚,26208,0,183,25300,0,0.7%,0,725,2.8%,0,1
68,利比里亚,5818,0,5458,73,0,93.8%,0,287,4.9%,0,1
69,圭亚那合作共和国,36872,76,33598,2315,52,91.1%,22,959,2.6%,2,1
70,马约特,20790,0,2964,17641,0,14.3%,0,185,0.9%,0,1
71,巴哈马,22601,0,21525,411,0,95.2%,0,665,2.9%,0,1
72,乌兹别克斯坦,189915,232,186191,2366,0,98.0%,396,1358,0.7%,2,1
73,瓜德罗普,54920,0,2250,51925,0,4.1%,0,745,1.4%,0,1
74,开曼群岛,4203,776,1352,2849,664,32.2%,112,2,0.0%,0,1
75,刚果（布）,18390,0,12421,5650,0,67.5%,0,319,1.7%,0,1
76,中非共和国,11666,0,6859,4706,0,58.8%,0,101,0.9%,0,1
77,塞舌尔,22722,0,22313,287,0,98.2%,0,122,0.5%,0,1
78,赤道几内亚,13485,0,13110,207,0,97.2%,0,168,1.2%,0,1
79,纳米比亚,129060,19,125354,142,0,97.1%,29,3564,2.8%,0,1
80,卢旺达,100148,11,45519,53291,10,45.5%,1,1338,1.3%,0,1
81,斯威士兰,46472,0,45204,23,0,97.3%,0,1245,2.7%,0,1
82,毛里塔尼亚,38188,64,36636,745,16,95.9%,48,807,2.1%,0,1
83,阿鲁巴,16089,7,15782,135,0,98.1%,16,172,1.1%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,50078,32,29529,19410,28,59.0%,1,1139,2.3%,3,1
86,库拉索,17234,9,16961,98,0,98.4%,11,175,1.0%,0,1
87,圣卢西亚,12837,2,12318,249,0,96.0%,10,270,2.1%,1,1
88,圣文森特和格林纳丁斯,5326,0,3981,1273,0,74.7%,0,72,1.4%,0,1
89,安提瓜和巴布达,4118,0,3902,109,0,94.8%,0,107,2.6%,0,1
90,危地马拉,610034,868,591882,2422,0,97.0%,1119,15730,2.6%,39,1
