id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,1,0,0,100.0%,0,0,0.0%,0,1
2,韩国,452350,3030,398323,50369,533,88.1%,2453,3658,0.8%,44,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,3,2,0,50.0%,0,1,16.7%,0,1
8,马尔维纳斯群岛,79,0,68,11,0,86.1%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,445,0,438,0,0,98.4%,0,7,1.6%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21779,11,13689,7428,7,62.9%,4,662,3.0%,0,1
13,科摩罗,4508,3,4298,60,0,95.3%,12,150,3.3%,0,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,18182,558,15907,2172,0,87.5%,578,103,0.6%,0,1
16,阿拉伯联合酋长国,742041,65,736939,2955,0,99.3%,77,2147,0.3%,1,1
17,也门,10004,0,6887,1167,0,68.8%,0,1950,19.5%,0,1
18,圣皮埃尔,59,0,32,27,0,54.2%,0,0,0.0%,0,1
19,圣多美和普林西比,3731,0,3675,0,0,98.5%,0,56,1.5%,0,1
20,南苏丹,12758,38,12463,162,0,97.7%,68,133,1.0%,0,1
21,马拉维,61916,4,58807,803,0,95.0%,30,2306,3.7%,0,1
22,布隆迪,20415,29,773,19604,29,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6402,1,4393,1888,1,68.6%,0,121,1.9%,0,1
24,博茨瓦纳,195068,159,192048,602,70,98.5%,87,2418,1.2%,2,1
25,百慕大,5748,18,5609,33,12,97.6%,6,106,1.8%,0,1
26,英属维尔京群岛,2765,0,2649,78,0,95.8%,0,38,1.4%,0,1
27,安圭拉,1386,52,1273,110,0,91.8%,66,3,0.2%,0,1
28,格林纳达,5897,6,5624,73,4,95.4%,2,200,3.4%,0,1
29,圣基茨和尼维斯,2786,0,2738,20,0,98.3%,4,28,1.0%,0,1
30,特克斯和凯科斯群岛,3096,0,3021,51,0,97.6%,0,24,0.8%,0,1
31,几内亚比绍,6440,0,6271,21,0,97.4%,0,148,2.3%,0,1
32,马里,17434,25,15161,1667,17,87.0%,7,606,3.5%,1,1
33,利比亚,372636,427,345986,21194,0,92.8%,1899,5456,1.5%,8,1
34,老挝,73738,1291,7339,66229,1287,10.0%,0,170,0.2%,4,1
35,伯利兹,30431,173,28768,1085,0,94.5%,225,578,1.9%,4,1
36,缅甸,522402,370,497249,6049,0,95.2%,579,19104,3.7%,9,1
37,多米尼克,6028,0,5615,375,0,93.1%,0,38,0.6%,0,1
38,莫桑比克,151548,4,149514,93,0,98.7%,7,1941,1.3%,1,1
39,叙利亚,48170,103,29172,16249,1,60.6%,97,2749,5.7%,5,1
40,马恩岛,11339,78,10522,751,22,92.8%,56,66,0.6%,0,1
41,巴布亚新几内亚,35179,150,33989,644,0,96.6%,161,546,1.6%,1,1
42,厄立特里亚,7358,0,7096,202,0,96.4%,0,60,0.8%,0,1
43,乌干达,127512,27,97537,26723,337,76.5%,0,3252,2.6%,0,1
44,安哥拉,65168,11,63214,221,2,97.0%,9,1733,2.7%,0,1
45,东帝汶,19822,0,19697,3,0,99.4%,0,122,0.6%,0,1
46,新喀里多尼亚,12185,20,11604,305,0,95.2%,40,276,2.3%,0,1
47,马达加斯加,44330,258,42915,448,0,96.8%,1593,967,2.2%,0,1
48,津巴布韦,134625,235,128747,1171,186,95.6%,48,4707,3.5%,1,1
49,佛得角,38370,5,37953,68,2,98.9%,3,349,0.9%,0,1
50,蒙特塞拉特,44,0,41,2,0,93.2%,0,1,2.3%,0,1
51,海地,25175,148,21262,3175,0,84.5%,289,738,2.9%,15,1
52,尼日尔,7007,31,6613,135,0,94.4%,40,259,3.7%,4,1
