id,content,count
1,疫情,361
2,非洲,285
3,中国,250
4,国家,222
5,毒株,219
6,中非,190
7,确诊,182
8,病例,179
9,奥密克戎,174
10,疫苗,169
11,合作,165
12,新冠,161
13,变异,160
14,美国,136
15,奥密克,132
16,南非,130
17,戎,122
18,人员,120
19,新冠肺炎,116
20,措施,111
21,核酸检测,110
22,地区,110
23,防控,110
24,实施,104
25,工作,101
26,全球,99
27,病毒,93
28,新增,91
29,症状,88
30,影响,86
31,发展,85
32,内蒙古,84
33,感染者,83
34,检测,83
35,隔离,82
36,经济,80
37,风险,79
38,卫生,78
39,组织,76
40,感染,74
41,入境,73
42,时间,72
43,2021年,71
44,满洲里市,71
45,支持,68
46,中心,68
47,报告,67
48,北京,66
49,接种,66
50,日本,64
51,提供,62
52,援助,62
53,报道,61
54,新冠病毒,61
55,拜登,60
56,总统,59
57,情况,58
58,应对,57
59,旅游,57
60,抗疫,56
61,医疗,56
62,建设,56
63,异株,56
64,项目,55
65,工程,54
66,大连,54
67,医院,54
68,本土,54
69,调整,53
70,记者,52
71,观察,52
72,市场,50
73,口罩,50
74,论坛,49
75,酒店,48
76,防疫,48
77,习近平,47
78,发现,47
79,境外输入,47
80,企业,46
81,机构,46
82,管控,46
83,会议,45
84,世卫,45
85,阳性,44
86,小时,43
87,中方,43
88,世界,42
89,计划,42
90,社区,42
91,旅行,42
92,街道,42
93,禁止,41
94,小区,41
95,24时,41
96,新型,40
97,大学,40
98,国,40
99,加拿大,40
100,新闻,39
101,传播,39
102,数据,38
103,关系,38
104,科学,38
105,美元,38
106,孩子,38
107,出院,38
108,政策,37
109,证明,37
110,绿色,37
111,能源,37
112,政府,36
113,累计,36
114,发布,36
115,变种,36
116,紧急,36
117,考试,36
118,关注,35
119,非方,35
120,满洲里,35
121,现有,35
122,构建,34
123,国际,34
124,推动,34
125,相关,33
126,健康,33
127,公共,33
128,死亡,33
129,自治区,33
130,联合,32
131,央视,32
132,株,32
133,指出,31
134,朋友,31
135,专家,31
136,南部,31
137,回答,31
138,友好,30
139,变化,30
140,香港,30
141,市,30
142,善宇,30
143,活动,29
144,辽宁,29
145,英国,29
146,1988,29
147,视频,28
148,能力,28
149,举办,28
150,医学,28
151,疾控,28
152,生活,28
153,公司,28
154,预防,28
155,发表,27
156,投资,27
157,生产,27
158,未来,27
159,服务,27
160,呈,27
161,高风险,27
162,人民,26
163,以色列,26
164,期间,26
165,轮,26
166,数字,25
167,第三,25
168,送,25
169,增加,25
170,人口,25
171,重点,25
172,管理,25
173,文明,25
174,降低,25
175,禁令,25
176,携手,24
177,联合国,24
178,维护,24
179,参加,24
180,现场,24
181,研究,24
182,旅客,24
183,纵火,24
184,扮演者,24
185,消息,24
186,学生,24
187,治愈,24
188,做好,23
189,免疫,23
190,居民,23
191,封闭,23
192,上海,23
193,显示,23
194,新加坡,23
195,移民,23
196,份,23
197,开幕式,22
198,命运,22
199,共同体,22
200,培训,22
201,专家组,22
202,就业,22
203,2022年,22
204,引发,22
205,近日,22
206,超过,22
207,恐慌,22
208,外国人,22
209,人数,22
210,名字,22
211,主席,21
212,农业,21
213,设立,21
214,成功,21
215,希望,21
216,澳大利亚,21
217,城市,21
218,俄,21
219,疑似病例,21
220,佩戴,21
221,第八,20
222,正义,20
223,贸易,20
224,气候,20
225,目标,20
226,100亿,20
227,包括,20
228,外交部,20
229,人群,20
230,单位,20
231,重视,20
232,机制,20
233,旅游业,20
234,卫健委,20
