id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,0,1,0,0.0%,0,0,0.0%,0,1
2,韩国,418252,3114,376706,38248,1712,90.1%,1372,3298,0.8%,30,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,3,2,0,50.0%,0,1,16.7%,0,1
8,马尔维纳斯群岛,72,0,68,4,0,94.4%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,445,0,438,0,0,98.4%,0,7,1.6%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21729,3,13600,7468,2,62.6%,1,661,3.0%,0,1
13,科摩罗,4450,10,4230,70,0,95.1%,28,150,3.4%,0,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,15692,0,14004,1588,0,89.2%,0,100,0.6%,0,1
16,阿拉伯联合酋长国,741433,142,736163,3126,0,99.3%,171,2144,0.3%,0,1
17,也门,9955,0,6740,1277,0,67.7%,0,1938,19.5%,0,1
18,圣皮埃尔,33,0,32,1,0,97.0%,0,0,0.0%,0,1
19,圣多美和普林西比,3731,0,3671,4,0,98.4%,4,56,1.5%,0,1
20,南苏丹,12638,0,12169,336,0,96.3%,0,133,1.1%,0,1
21,马拉维,61863,2,58755,804,0,95.0%,9,2304,3.7%,1,1
22,布隆迪,20332,0,773,19521,0,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6400,0,4393,1886,0,68.6%,0,121,1.9%,0,1
24,博茨瓦纳,194445,0,191345,684,0,98.4%,0,2416,1.2%,0,1
25,百慕大,5715,0,5579,30,0,97.6%,0,106,1.9%,0,1
26,英属维尔京群岛,2765,0,2649,78,0,95.8%,0,38,1.4%,0,1
27,安圭拉,1268,0,1156,109,0,91.2%,0,3,0.2%,0,1
28,格林纳达,5873,0,5614,59,0,95.6%,0,200,3.4%,0,1
29,圣基茨和尼维斯,2766,2,2701,37,0,97.7%,14,28,1.0%,0,1
30,特克斯和凯科斯群岛,3085,0,2997,65,0,97.1%,0,23,0.7%,0,1
31,几内亚比绍,6434,0,6181,107,0,96.1%,0,146,2.3%,0,1
32,马里,16946,67,15000,1354,47,88.5%,19,592,3.5%,1,1
33,利比亚,367811,593,328866,33565,0,89.4%,2415,5380,1.5%,15,1
34,老挝,62160,2265,7339,54689,1471,11.8%,781,132,0.2%,13,1
35,伯利兹,29501,0,27278,1665,0,92.5%,0,558,1.9%,0,1
36,缅甸,517922,0,490913,7984,0,94.8%,0,19025,3.7%,0,1
37,多米尼克,5642,53,5199,408,0,92.1%,61,35,0.6%,0,1
38,莫桑比克,151488,11,149437,113,11,98.6%,0,1938,1.3%,0,1
39,叙利亚,47212,125,28334,16174,24,60.0%,95,2704,5.7%,6,1
40,马恩岛,10610,54,10108,436,0,95.3%,96,66,0.6%,0,1
41,巴布亚新几内亚,34442,0,32779,1177,0,95.2%,0,486,1.4%,0,1
42,厄立特里亚,7175,0,6962,159,0,97.0%,0,54,0.8%,0,1
43,乌干达,127177,49,97297,26632,0,76.5%,80,3248,2.6%,1,1
44,安哥拉,65024,14,63102,192,0,97.0%,27,1730,2.7%,1,1
45,东帝汶,19819,0,19688,9,0,99.3%,2,122,0.6%,0,1
46,新喀里多尼亚,11871,8,55,11540,6,0.5%,0,276,2.3%,2,1
47,马达加斯加,43672,0,41322,1386,0,94.6%,0,964,2.2%,0,1
48,津巴布韦,133647,23,128437,511,0,96.1%,28,4699,3.5%,0,1
49,佛得角,38327,3,37910,67,0,98.9%,7,350,0.9%,0,1
50,蒙特塞拉特,44,0,40,3,0,90.9%,0,1,2.3%,0,1
51,海地,24768,0,20741,3316,0,83.7%,0,711,2.9%,0,1
52,尼日尔,6836,0,6407,187,0,93.7%,0,242,3.5%,0,1
53,乍得,5105,0,4874,56,0,95.5%,0,175,3.4%,0,1
54,萨尔瓦多,118041,0,101092,13196,0,85.6%,0,3753,3.2%,2,1
55,尼加拉瓜,17023,0,4225,12590,0,24.8%,0,208,1.2%,0,1
56,斐济,52453,0,50825,933,0,96.9%,0,695,1.3%,0,1
57,毛里求斯,18979,0,1854,16885,0,9.8%,0,240,1.3%,0,1
58,赞比亚,210070,13,206303,100,1,98.2%,12,3667,1.7%,0,1
59,吉布提,13501,0,13286,29,0,98.4%,0,186,1.4%,0,1
60,吉尔吉斯斯坦,182884,53,177499,2658,0,97.1%,73,2727,1.5%,3,1
61,巴巴多斯,23795,197,15228,8357,44,64.0%,153,210,0.9%,0,1
62,黑山,154758,0,148941,3572,0,96.2%,0,2245,1.5%,0,1
63,冈比亚,9988,0,9636,10,0,96.5%,0,342,3.4%,0,1
