id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,0,1,0,0.0%,0,0,0.0%,0,1
2,韩国,406065,3184,367578,35300,1573,90.5%,1590,3187,0.8%,21,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,3,2,0,50.0%,0,1,16.7%,0,1
8,马尔维纳斯群岛,72,0,68,4,0,94.4%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,445,0,438,0,0,98.4%,0,7,1.6%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21719,22,13597,7461,0,62.6%,434,661,3.0%,0,1
13,科摩罗,4420,11,4196,75,2,94.9%,9,149,3.4%,0,1
14,塔吉克斯坦,17091,0,16965,2,0,99.3%,0,124,0.7%,0,1
15,海峡群岛,15518,205,13860,1558,129,89.3%,76,100,0.6%,0,1
16,阿拉伯联合酋长国,741214,66,735899,3171,0,99.3%,83,2144,0.3%,0,1
17,也门,9950,14,6722,1294,0,67.6%,57,1934,19.4%,8,1
18,圣皮埃尔,33,0,32,1,0,97.0%,0,0,0.0%,0,1
19,圣多美和普林西比,3731,0,3662,13,0,98.2%,0,56,1.5%,0,1
20,南苏丹,12609,19,12169,307,19,96.5%,0,133,1.1%,0,1
21,马拉维,61858,8,58746,809,8,95.0%,0,2303,3.7%,0,1
22,布隆迪,20305,23,773,19494,23,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6396,0,4393,1882,0,68.7%,0,121,1.9%,0,1
24,博茨瓦纳,194445,0,191345,684,0,98.4%,0,2416,1.2%,0,1
25,百慕大,5714,1,5570,38,0,97.5%,12,106,1.9%,0,1
26,英属维尔京群岛,2725,0,2649,39,0,97.2%,0,37,1.4%,0,1
27,安圭拉,1175,0,1094,78,0,93.1%,0,3,0.3%,0,1
28,格林纳达,5865,0,5609,56,0,95.6%,1,200,3.4%,0,1
29,圣基茨和尼维斯,2760,4,2680,52,0,97.1%,9,28,1.0%,1,1
30,特克斯和凯科斯群岛,3067,15,2986,58,14,97.4%,1,23,0.7%,0,1
31,几内亚比绍,6434,1,6163,125,0,95.8%,17,146,2.3%,0,1
32,马里,16796,42,14952,1255,0,89.0%,58,589,3.5%,0,1
33,利比亚,366789,551,324510,36933,0,88.5%,1899,5346,1.5%,14,1
34,老挝,58798,0,6558,52124,0,11.2%,0,116,0.2%,0,1
35,伯利兹,29501,117,27278,1665,0,92.5%,147,558,1.9%,8,1
36,缅甸,516146,587,488253,8904,0,94.6%,1108,18989,3.7%,14,1
37,多米尼克,5550,0,5128,387,0,92.4%,0,35,0.6%,0,1
38,莫桑比克,151472,9,149407,129,5,98.6%,4,1936,1.3%,0,1
39,叙利亚,46838,139,28058,16091,38,59.9%,96,2689,5.7%,5,1
40,马恩岛,10455,58,10012,379,58,95.8%,0,64,0.6%,0,1
41,巴布亚新几内亚,33337,0,31700,1201,0,95.1%,0,436,1.3%,0,1
42,厄立特里亚,7112,15,6915,144,2,97.2%,13,53,0.7%,0,1
43,乌干达,127073,0,97109,26717,0,76.4%,0,3247,2.6%,0,1
44,安哥拉,64985,28,63013,243,0,97.0%,233,1729,2.7%,0,1
45,东帝汶,19814,1,19686,6,0,99.4%,1,122,0.6%,0,1
46,新喀里多尼亚,11799,30,55,11471,30,0.5%,0,273,2.3%,0,1
47,马达加斯加,43672,0,41322,1386,0,94.6%,0,964,2.2%,0,1
48,津巴布韦,133593,52,128379,515,17,96.1%,34,4699,3.5%,1,1
49,佛得角,38313,7,37896,67,0,98.9%,14,350,0.9%,0,1
50,蒙特塞拉特,41,0,40,0,0,97.6%,0,1,2.4%,0,1
51,海地,24710,0,20734,3265,0,83.9%,0,711,2.9%,0,1
52,尼日尔,6773,24,6312,224,0,93.2%,46,237,3.5%,1,1
53,乍得,5105,0,4874,56,0,95.5%,0,175,3.4%,0,1
54,萨尔瓦多,118041,0,101092,13208,0,85.6%,0,3741,3.2%,3,1
55,尼加拉瓜,17023,0,4225,12590,0,24.8%,0,208,1.2%,0,1
56,斐济,52444,0,50628,1122,0,96.5%,0,694,1.3%,0,1
57,毛里求斯,18979,0,1854,16885,0,9.8%,0,240,1.3%,0,1
58,赞比亚,210036,16,206263,107,3,98.2%,13,3666,1.7%,0,1
59,吉布提,13500,3,13285,29,2,98.4%,1,186,1.4%,0,1
60,吉尔吉斯斯坦,182667,62,177200,2752,0,97.0%,92,2715,1.5%,3,1
61,巴巴多斯,23175,284,14556,8414,9,62.8%,270,205,0.9%,5,1
