id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,1,0,0,100.0%,0,0,0.0%,0,1
2,韩国,615532,4207,500273,109913,1419,81.3%,2733,5346,0.9%,55,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,7,0,6,0,0,85.7%,0,1,14.3%,0,1
8,马尔维纳斯群岛,83,0,68,15,0,81.9%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,454,0,438,9,0,96.5%,0,7,1.5%,0,1
11,所罗门群岛,22,2,20,2,2,90.9%,0,0,0.0%,0,1
12,莱索托,28126,531,14933,12528,401,53.1%,130,665,2.4%,0,1
13,科摩罗,5867,126,4502,1211,124,76.7%,2,154,2.6%,0,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,23627,0,20939,2576,0,88.6%,0,112,0.5%,0,1
16,阿拉伯联合酋长国,753065,0,741933,8973,0,98.5%,0,2159,0.3%,0,1
17,也门,10118,0,7010,1124,0,69.3%,0,1984,19.6%,0,1
18,圣皮埃尔,98,0,78,20,0,79.6%,0,0,0.0%,0,1
19,圣多美和普林西比,3759,3,3676,26,3,97.8%,0,57,1.5%,0,1
20,南苏丹,14843,266,12789,1919,194,86.2%,72,135,0.9%,0,1
21,马拉维,71551,325,59602,9612,317,83.3%,4,2337,3.3%,4,1
22,布隆迪,23657,0,773,22846,0,3.3%,0,38,0.2%,0,1
23,塞拉利昂,6779,38,4393,2263,38,64.8%,0,123,1.8%,0,1
24,博茨瓦纳,212482,0,196455,13588,0,92.5%,0,2439,1.1%,0,1
25,百慕大,6014,0,5674,234,0,94.3%,0,106,1.8%,0,1
26,英属维尔京群岛,3071,0,2649,383,0,86.3%,0,39,1.3%,0,1
27,安圭拉,1646,0,1605,36,0,97.5%,0,5,0.3%,0,1
28,格林纳达,5961,0,5681,80,0,95.3%,0,200,3.4%,0,1
29,圣基茨和尼维斯,2848,5,2775,45,4,97.4%,1,28,1.0%,0,1
30,特克斯和凯科斯群岛,3276,41,3107,143,41,94.8%,0,26,0.8%,0,1
31,几内亚比绍,6466,3,6299,18,1,97.4%,2,149,2.3%,0,1
32,马里,20120,68,18358,1104,0,91.2%,435,658,3.3%,1,1
33,利比亚,386279,881,374181,6433,192,96.9%,675,5665,1.5%,14,1
34,老挝,106778,547,7339,99111,544,6.9%,0,328,0.3%,3,1
35,伯利兹,31503,0,30415,496,0,96.5%,0,592,1.9%,0,1
36,缅甸,529813,310,507435,3121,0,95.8%,400,19257,3.6%,6,1
37,多米尼克,6520,0,6173,303,0,94.7%,0,44,0.7%,0,1
38,莫桑比克,172175,527,152575,17627,511,88.6%,15,1973,1.1%,1,1
39,叙利亚,50127,38,32036,15212,0,63.9%,125,2879,5.7%,4,1
40,马恩岛,13451,5,12999,385,0,96.6%,161,67,0.5%,0,1
41,巴布亚新几内亚,36130,0,35405,135,0,98.0%,0,590,1.6%,0,1
42,厄立特里亚,7902,13,7661,168,0,97.0%,21,73,0.9%,1,1
43,乌干达,135091,743,98287,33524,658,72.8%,80,3280,2.4%,5,1
44,安哥拉,71752,610,64016,5987,586,89.2%,21,1749,2.4%,3,1
45,东帝汶,19833,0,19704,7,0,99.3%,0,122,0.6%,0,1
46,新喀里多尼亚,12690,65,12103,306,65,95.4%,0,281,2.2%,0,1
47,马达加斯加,49590,0,44708,3855,0,90.2%,0,1027,2.1%,0,1
48,津巴布韦,205449,605,166717,33824,0,81.1%,2237,4908,2.4%,6,1
49,佛得角,39173,59,38187,635,56,97.5%,3,351,0.9%,0,1
50,蒙特塞拉特,45,0,43,1,0,95.6%,0,1,2.2%,0,1
51,海地,25974,0,23243,1965,0,89.5%,0,766,2.9%,0,1
52,尼日尔,7289,3,6887,128,1,94.5%,2,274,3.8%,0,1
53,乍得,5701,0,4874,646,0,85.5%,0,181,3.2%,0,1
54,萨尔瓦多,121741,0,107088,10833,0,88.0%,0,3820,3.1%,2,1
55,尼加拉瓜,17442,0,4225,13006,0,24.2%,0,211,1.2%,0,1
56,斐济,53023,208,51223,1103,206,96.6%,2,697,1.3%,0,1
57,毛里求斯,23251,81,21793,696,2,93.7%,79,762,3.3%,0,1
58,赞比亚,234476,1356,212712,18055,110,90.7%,1239,3709,1.6%,7,1
59,吉布提,13593,4,13339,65,0,98.1%,5,189,1.4%,0,1
60,吉尔吉斯斯坦,184552,29,179680,2074,0,97.4%,30,2798,1.5%,2,1
61,巴巴多斯,27724,44,26494,970,0,95.6%,64,260,0.9%,0,1
62,黑山,163954,0,158160,3399,0,96.5%,0,2395,1.5%,0,1
63,冈比亚,10136,0,9688,106,0,95.6%,0,342,3.4%,0,1
64,格陵兰岛,2306,0,2015,291,0,87.4%,0,0,0.0%,0,1
65,贝宁,24935,0,24705,69,0,99.1%,0,161,0.6%,0,1
66,索马里,23532,0,12948,9251,0,55.0%,0,1333,5.7%,0,1
67,坦桑尼亚,26483,0,183,25566,0,0.7%,0,734,2.8%,0,1
68,利比里亚,6228,0,5535,406,0,88.9%,0,287,4.6%,0,1
69,圭亚那合作共和国,39119,21,37349,720,0,95.5%,26,1050,2.7%,3,1
70,马约特,21506,0,2964,18357,0,13.8%,0,185,0.9%,0,1
71,巴哈马,23539,0,21745,1081,0,92.4%,0,713,3.0%,0,1
72,乌兹别克斯坦,198487,145,195520,1483,0,98.5%,184,1484,0.7%,2,1
73,瓜德罗普,56035,0,2250,53035,0,4.0%,0,750,1.3%,0,1
74,开曼群岛,8386,0,4799,3576,0,57.2%,0,11,0.1%,0,1
75,刚果（布）,20089,0,12421,7301,0,61.8%,0,367,1.8%,0,1
76,中非共和国,12163,0,6859,5203,0,56.4%,0,101,0.8%,0,1
77,塞舌尔,24197,0,23742,324,0,98.1%,0,131,0.5%,0,1
78,赤道几内亚,13630,0,13410,45,0,98.4%,0,175,1.3%,0,1
79,纳米比亚,146097,460,129667,12819,297,88.8%,162,3611,2.5%,1,1
80,卢旺达,105989,515,45522,59119,514,42.9%,0,1348,1.3%,1,1
81,斯威士兰,64561,62,55845,7432,0,86.5%,1107,1284,2.0%,5,1
82,毛里塔尼亚,40614,51,39026,726,24,96.1%,27,862,2.1%,0,1
83,阿鲁巴,17896,148,16610,1105,129,92.8%,19,181,1.0%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,51683,15,49083,1413,14,95.0%,0,1187,2.3%,1,1
86,库拉索,19247,165,17550,1511,136,91.2%,29,186,1.0%,0,1
87,圣卢西亚,13357,27,12853,209,27,96.2%,0,295,2.2%,0,1
88,圣文森特和格林纳丁斯,5828,0,5151,596,0,88.4%,0,81,1.4%,0,1
89,安提瓜和巴布达,4259,0,4060,81,0,95.3%,0,118,2.8%,0,1
90,危地马拉,625257,39,607951,1208,0,97.2%,52,16098,2.6%,1,1
91,乌拉圭,407981,282,397586,4230,37,97.5%,245,6165,1.5%,0,1
92,委内瑞拉,443612,165,432297,5999,0,97.4%,207,5316,1.2%,1,1
93,苏丹,46166,0,38714,4154,0,83.9%,0,3298,7.1%,0,1
94,几内亚,31130,79,29804,937,79,95.7%,0,389,1.2%,0,1
95,埃塞俄比亚,400560,2946,353391,40265,2086,88.2%,856,6904,1.7%,4,1
96,哈萨克斯坦,986553,342,958277,15290,0,97.1%,422,12986,1.3%,3,1
97,肯尼亚,284150,2792,250326,28460,2398,88.1%,389,5364,1.9%,5,1
98,特立尼达和多巴哥,90004,465,70488,16723,260,78.3%,175,2793,3.1%,30,1
