id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,1,0,0,100.0%,0,0,0.0%,0,1
2,韩国,432901,3937,383551,45910,2425,88.6%,1474,3440,0.8%,38,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,3,2,0,50.0%,0,1,16.7%,0,1
8,马尔维纳斯群岛,79,0,68,11,0,86.1%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,445,0,438,0,0,98.4%,0,7,1.6%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21735,0,13601,7472,0,62.6%,0,662,3.0%,0,1
13,科摩罗,4482,12,4259,73,1,95.0%,11,150,3.3%,0,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,17116,186,14938,2075,0,87.3%,212,103,0.6%,0,1
16,阿拉伯联合酋长国,741790,77,736601,3044,0,99.3%,88,2145,0.3%,0,1
17,也门,9977,5,6804,1230,0,68.2%,19,1943,19.5%,1,1
18,圣皮埃尔,59,0,32,27,0,54.2%,0,0,0.0%,0,1
19,圣多美和普林西比,3731,0,3675,0,0,98.5%,0,56,1.5%,0,1
20,南苏丹,12717,17,12395,189,0,97.5%,159,133,1.0%,0,1
21,马拉维,61872,2,58763,805,2,95.0%,0,2304,3.7%,0,1
22,布隆迪,20360,0,773,19549,0,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6400,0,4393,1886,0,68.6%,0,121,1.9%,0,1
24,博茨瓦纳,194909,0,191961,532,0,98.5%,0,2416,1.2%,0,1
25,百慕大,5730,0,5603,21,0,97.8%,0,106,1.8%,0,1
26,英属维尔京群岛,2765,0,2649,78,0,95.8%,0,38,1.4%,0,1
27,安圭拉,1334,0,1207,124,0,90.5%,0,3,0.2%,0,1
28,格林纳达,5884,2,5622,62,2,95.5%,0,200,3.4%,0,1
29,圣基茨和尼维斯,2777,0,2723,26,0,98.1%,0,28,1.0%,0,1
30,特克斯和凯科斯群岛,3093,4,3020,49,4,97.6%,0,24,0.8%,0,1
31,几内亚比绍,6438,1,6250,42,0,97.1%,11,146,2.3%,0,1
32,马里,17144,72,15070,1473,58,87.9%,14,601,3.5%,0,1
33,利比亚,370787,732,339003,26354,0,91.4%,2117,5430,1.5%,11,1
34,老挝,67322,1504,7339,59840,1503,10.9%,0,143,0.2%,1,1
35,伯利兹,30060,106,28292,1198,0,94.1%,163,570,1.9%,3,1
36,缅甸,520213,0,494107,7048,0,95.0%,0,19058,3.7%,0,1
37,多米尼克,5819,0,5396,386,0,92.7%,0,37,0.6%,0,1
38,莫桑比克,151512,8,149467,105,6,98.7%,1,1940,1.3%,1,1
39,叙利亚,47664,110,28699,16241,15,60.2%,90,2724,5.7%,5,1
40,马恩岛,10895,0,10315,514,0,94.7%,0,66,0.6%,0,1
41,巴布亚新几内亚,34906,139,33501,863,0,96.0%,244,542,1.6%,0,1
42,厄立特里亚,7269,19,7019,192,13,96.6%,5,58,0.8%,1,1
43,乌干达,127375,0,97417,26707,0,76.5%,0,3251,2.6%,0,1
44,安哥拉,65105,19,63178,195,0,97.0%,22,1732,2.7%,1,1
45,东帝汶,19821,0,19696,3,0,99.4%,0,122,0.6%,0,1
46,新喀里多尼亚,12067,41,55,11736,41,0.5%,0,276,2.3%,0,1
47,马达加斯加,44072,0,41322,1783,0,93.8%,0,967,2.2%,0,1
48,津巴布韦,133774,40,128540,530,17,96.1%,23,4704,3.5%,0,1
49,佛得角,38347,9,37927,71,8,98.9%,1,349,0.9%,0,1
50,蒙特塞拉特,44,0,43,0,0,97.7%,0,1,2.3%,0,1
51,海地,24974,24,20901,3350,0,83.7%,22,723,2.9%,4,1
52,尼日尔,6921,25,6514,156,13,94.1%,10,251,3.6%,2,1
53,乍得,5105,0,4874,56,0,95.5%,0,175,3.4%,0,1
54,萨尔瓦多,118041,0,101092,13185,0,85.6%,0,3764,3.2%,2,1
55,尼加拉瓜,17152,0,4225,12718,0,24.6%,0,209,1.2%,0,1
56,斐济,52494,0,50991,807,0,97.1%,0,696,1.3%,0,1
57,毛里求斯,20913,0,19034,1639,0,91.0%,0,240,1.1%,0,1
58,赞比亚,210118,13,206358,93,1,98.2%,12,3667,1.7%,0,1
59,吉布提,13504,0,13291,27,0,98.4%,0,186,1.4%,0,1
60,吉尔吉斯斯坦,183140,70,177869,2534,1,97.1%,67,2737,1.5%,2,1
61,巴巴多斯,24432,198,16457,7757,0,67.4%,547,218,0.9%,2,1
62,黑山,156004,0,150553,3176,0,96.5%,0,2275,1.5%,0,1
63,冈比亚,9989,0,9638,9,0,96.5%,0,342,3.4%,0,1
64,格陵兰岛,1311,19,1011,300,19,77.1%,0,0,0.0%,0,1
65,贝宁,24850,4,24546,143,4,98.8%,0,161,0.6%,0,1
66,索马里,23016,0,12046,9643,0,52.3%,0,1327,5.8%,0,1
67,坦桑尼亚,26261,0,183,25348,0,0.7%,0,730,2.8%,0,1
68,利比里亚,5821,0,5523,11,0,94.9%,0,287,4.9%,0,1
69,圭亚那合作共和国,37613,79,35019,1611,0,93.1%,106,983,2.6%,1,1
70,马约特,20914,9,2964,17765,9,14.2%,0,185,0.9%,0,1
71,巴哈马,22696,31,21588,437,3,95.1%,28,671,3.0%,0,1
72,乌兹别克斯坦,192381,219,189046,1943,0,98.3%,228,1392,0.7%,4,1
73,瓜德罗普,55147,0,2250,52151,0,4.1%,0,746,1.4%,0,1
74,开曼群岛,6599,176,2463,4132,95,37.3%,81,4,0.1%,0,1
75,刚果（布）,18837,0,12421,6067,0,65.9%,0,349,1.9%,0,1
76,中非共和国,11708,0,6859,4748,0,58.6%,0,101,0.9%,0,1
77,塞舌尔,23197,366,22590,482,135,97.4%,231,125,0.5%,0,1
78,赤道几内亚,13547,0,13315,62,0,98.3%,0,170,1.3%,0,1
79,纳米比亚,129151,21,125465,114,13,97.1%,6,3572,2.8%,2,1
80,卢旺达,100303,22,45521,53441,22,45.4%,0,1341,1.3%,0,1
81,斯威士兰,46514,8,45229,37,2,97.2%,6,1248,2.7%,0,1
82,毛里塔尼亚,38950,85,37194,931,28,95.5%,57,825,2.1%,0,1
83,阿鲁巴,16263,16,15917,172,0,97.9%,23,174,1.1%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,50656,48,29563,19935,42,58.4%,5,1158,2.3%,1,1
86,库拉索,17374,14,17072,124,3,98.3%,11,178,1.0%,0,1
87,圣卢西亚,12927,6,12528,120,0,96.9%,8,279,2.2%,0,1
88,圣文森特和格林纳丁斯,5469,32,4907,488,18,89.7%,13,74,1.4%,1,1
89,安提瓜和巴布达,4141,0,4000,24,0,96.6%,0,117,2.8%,0,1
90,危地马拉,616554,815,598773,1896,0,97.1%,846,15885,2.6%,15,1
91,乌拉圭,398676,223,390492,2061,42,97.9%,178,6123,1.5%,3,1
92,委内瑞拉,428453,619,415284,8054,0,96.9%,867,5115,1.2%,7,1
93,苏丹,42056,69,32905,6037,69,78.2%,0,3114,7.4%,0,1
94,几内亚,30757,0,29720,650,0,96.6%,2,387,1.3%,0,1
95,埃塞俄比亚,370886,190,347873,16299,69,93.8%,117,6714,1.8%,4,1
96,哈萨克斯坦,968340,946,931796,23909,0,96.2%,1392,12635,1.3%,19,1
97,肯尼亚,254862,35,248070,1460,7,97.3%,26,5332,2.1%,2,1
98,特立尼达和多巴哥,68288,689,56642,9606,350,82.9%,328,2040,3.0%,11,1
99,加蓬,37223,65,31636,5311,0,85.0%,354,276,0.7%,2,1
100,加纳,130920,0,129042,669,0,98.6%,0,1209,0.9%,0,1
101,法属波利尼西亚,45609,0,33500,11473,0,73.5%,0,636,1.4%,0,1
102,古巴,961698,182,952206,1193,0,99.0%,274,8299,0.9%,1,1
103,留尼汪岛,59048,0,56040,2627,0,94.9%,0,381,0.6%,0,1
104,科特迪瓦,61665,8,60648,313,0,98.4%,29,704,1.1%,0,1
105,洪都拉斯,377859,123,120304,247152,0,31.8%,210,10403,2.8%,4,1
106,玻利维亚,533756,0,489832,24803,0,91.8%,0,19121,3.6%,0,1
107,圣马丁岛,4573,5,4475,23,0,97.9%,7,75,1.6%,0,1
108,圣巴泰勒米岛,1601,0,462,1133,0,28.9%,0,6,0.4%,0,1
109,牙买加,90961,50,62171,26423,0,68.3%,103,2367,2.6%,2,1
110,土耳其,8676639,27592,8208159,392640,0,94.6%,28285,75840,0.9%,175,1
111,刚果（金）,58060,31,50930,6026,31,87.7%,0,1104,1.9%,0,1
112,巴拿马,476813,268,466850,2603,73,97.9%,193,7360,1.5%,2,1
113,蒙古国,380130,711,313256,64893,704,82.4%,0,1981,0.5%,7,1
114,布基纳法索,15514,0,15009,240,0,96.7%,0,265,1.7%,0,1
115,塞浦路斯,131462,434,124370,6501,434,94.6%,0,591,0.4%,0,1
116,文莱,14918,0,14342,479,0,96.1%,0,97,0.7%,0,1
117,马提尼克,44318,0,104,43514,0,0.2%,0,700,1.6%,0,1
118,法属圭亚那,45802,32,11254,34223,30,24.6%,0,325,0.7%,2,1
119,法罗群岛,3376,53,2967,396,8,87.9%,45,13,0.4%,0,1
120,阿尔巴尼亚,198292,609,187506,7718,0,94.6%,642,3068,1.5%,10,1
121,孟加拉国,1575424,312,1539830,7621,0,97.7%,338,27973,1.8%,3,1
122,保加利亚,684922,2569,551853,105178,0,80.6%,3092,27891,4.1%,120,1
123,摩尔多瓦,361116,860,344414,7717,0,95.4%,1027,8985,2.5%,35,1
124,马尔代夫,91122,102,89029,1845,0,97.7%,156,248,0.3%,0,1
125,巴拉圭,462533,64,445486,681,28,96.3%,35,16366,3.5%,1,1
126,马耳他,39067,83,37203,1398,53,95.2%,28,466,1.2%,2,1
127,哥斯达黎加,566429,177,543602,15543,0,96.0%,422,7284,1.3%,9,1
128,哥伦比亚,5057897,2520,4897986,31621,0,96.8%,2511,128290,2.5%,48,1
129,多哥,26232,5,25892,97,0,98.7%,12,243,0.9%,0,1
130,秘鲁,2229741,1556,1720665,308089,1526,77.2%,0,200987,9.0%,30,1
131,斯洛伐克,651234,10165,532945,104112,3639,81.8%,6475,14177,2.2%,51,1
132,喀麦隆,106794,604,102716,2287,583,96.2%,0,1791,1.7%,21,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1244169,2677,1171640,61096,0,94.2%,3838,11433,0.9%,48,1
135,直布罗陀,7092,43,6408,586,0,90.4%,75,98,1.4%,0,1
136,不丹,2634,0,2620,11,0,99.5%,0,3,0.1%,0,1
137,列支敦士登,4413,54,3958,394,10,89.7%,44,61,1.4%,0,1
138,巴勒斯坦,429123,266,421829,2773,105,98.3%,160,4521,1.1%,1,1
139,南非,2952500,1275,2843961,18768,9,96.3%,1244,89771,3.0%,22,1
140,波黑,272798,740,192218,68124,714,70.5%,0,12456,4.6%,26,1
141,匈牙利,1068888,12165,862534,172488,10859,80.7%,1121,33866,3.2%,185,1
142,斯洛文尼亚,413664,2678,366995,41527,0,88.7%,3565,5142,1.2%,11,1
143,波兰,3461066,28143,2955478,422981,13196,85.4%,14449,82607,2.4%,498,1
144,阿根廷,5322127,2234,5186639,19008,1178,97.5%,1013,116480,2.2%,43,1
145,智利,1751769,2670,1646390,67161,1484,94.0%,1143,38218,2.2%,43,1
146,乌克兰,3400340,16943,2877021,439170,0,84.6%,26811,84149,2.5%,628,1
147,沙特阿拉伯,549642,28,538784,2028,0,98.0%,38,8830,1.6%,1,1
148,突尼斯,716861,93,690463,1041,0,96.3%,110,25357,3.5%,2,1
149,塞内加尔,73975,2,72082,8,0,97.4%,3,1885,2.5%,0,1
150,拉脱维亚,251006,1095,233119,13774,0,92.9%,1652,4113,1.6%,20,1
151,摩洛哥,949378,130,931548,3060,0,98.1%,135,14770,1.6%,4,1
152,约旦,932539,0,874583,46497,0,93.8%,0,11459,1.2%,0,1
153,葡萄牙,1133241,3150,1065331,49525,1493,94.0%,1642,18385,1.6%,15,1
154,安道尔,16566,84,15741,694,54,95.0%,29,131,0.8%,1,1
155,印度尼西亚,4255268,372,4103379,8093,63,96.4%,293,143796,3.4%,16,1
156,捷克,2089857,18046,1793794,263420,14020,85.8%,3911,32643,1.6%,115,1
157,多米尼加,405513,470,396983,4333,1,97.9%,468,4197,1.0%,1,1
158,亚美尼亚,337005,592,312617,16929,0,92.8%,1217,7459,2.2%,40,1
159,爱尔兰,546909,3891,429857,111400,2039,78.6%,1809,5652,1.0%,43,1
160,卢森堡,87773,556,83016,3893,371,94.6%,185,864,1.0%,0,1
161,厄瓜多尔,524432,0,443880,47424,0,84.6%,0,33128,6.3%,0,1
162,卡塔尔,242824,155,240278,1935,42,99.0%,113,611,0.3%,0,1
163,圣马力诺,5790,0,5519,178,0,95.3%,0,93,1.6%,0,1
164,摩纳哥,3669,30,3489,144,14,95.1%,16,36,1.0%,0,1
165,冰岛,17446,142,15665,1746,0,89.8%,171,35,0.2%,1,1
166,墨西哥,3876391,4287,3234360,348582,1352,83.4%,2599,293449,7.6%,336,1
167,阿塞拜疆,582504,1880,547354,27383,18,94.0%,1835,7767,1.3%,27,1
168,白俄罗斯,648472,1674,634653,8793,0,97.9%,2252,5026,0.8%,15,1
169,新西兰,10966,180,5549,5375,177,50.6%,2,42,0.4%,1,1
170,立陶宛,464562,1964,428639,29279,0,92.3%,2167,6644,1.4%,24,1
171,尼日利亚,213883,141,207094,3814,0,96.8%,219,2975,1.4%,0,1
172,埃及,353923,901,294354,39397,605,83.2%,239,20172,5.7%,57,1
173,荷兰,2534137,22184,2074448,440531,16427,81.9%,5697,19158,0.8%,60,1
174,爱沙尼亚,220514,619,198092,20641,0,89.8%,1443,1781,0.8%,10,1
175,丹麦,470893,4390,403118,64925,4378,85.6%,0,2850,0.6%,12,1
176,罗马尼亚,1773845,2104,1670101,47755,0,94.2%,4704,55989,3.2%,212,1
177,北马其顿,213779,441,197998,8289,58,92.6%,373,7492,3.5%,10,1
178,挪威,254367,4575,88952,164365,4529,35.0%,0,1050,0.4%,46,1
179,格鲁吉亚,831248,4331,772301,47137,0,92.9%,4804,11810,1.4%,57,1
180,巴基斯坦,1283475,363,1241289,13489,0,96.7%,1000,28697,2.2%,13,1
181,希腊,908222,13667,810420,80109,714,89.2%,12777,17693,1.9%,176,1
182,阿尔及利亚,209624,180,143771,59812,62,68.6%,113,6041,2.9%,5,1
183,瑞士,982290,7999,854844,115965,5964,87.0%,2020,11481,1.2%,15,1
184,克罗地亚,594475,6246,549100,34731,1390,92.4%,4792,10644,1.8%,64,1
185,奥地利,1121134,13592,956488,152362,540,85.3%,12999,12284,1.1%,53,1
186,阿曼,304519,5,299951,455,0,98.5%,13,4113,1.4%,0,1
187,阿富汗,157171,112,140442,9422,8,89.4%,103,7307,4.6%,1,1
188,巴林,277510,37,275849,267,5,99.4%,32,1394,0.5%,0,1
189,科威特,413224,21,410520,239,0,99.3%,25,2465,0.6%,0,1
190,伊拉克,2078521,743,2039612,15144,0,98.1%,1182,23765,1.1%,23,1
191,黎巴嫩,663779,1827,629896,25198,1817,94.9%,0,8685,1.3%,10,1
192,以色列,1341305,0,1327046,6077,0,98.9%,0,8182,0.6%,0,1
193,伊朗,6102056,4850,5841870,130724,0,95.7%,11628,129462,2.1%,96,1
194,巴西,22055608,4686,21275209,166702,0,96.5%,16731,613697,2.8%,176,1
195,比利时,1679861,23350,1295650,357418,18605,77.1%,4707,26793,1.6%,38,1
196,西班牙,5121100,8527,4912818,120351,7028,95.9%,1461,87931,1.7%,38,1
197,瑞典,1198848,2052,1155281,28454,789,96.4%,1263,15113,1.3%,0,1
198,俄罗斯,9502879,33796,8200971,1031616,0,86.3%,38450,270292,2.8%,1238,1
199,英国,10021497,42435,8874965,1002099,0,88.6%,42873,144433,1.4%,149,1
200,意大利,4968341,12450,4668257,166598,4807,94.0%,7558,133486,2.7%,85,1
201,印度,34555431,9119,33977830,110133,0,98.3%,10264,467468,1.4%,396,1
202,菲律宾,2830387,958,2764517,17853,0,97.7%,833,48017,1.7%,193,1
203,芬兰,182284,1344,46000,134975,1344,25.2%,0,1309,0.7%,0,1
204,斯里兰卡,560833,756,528806,17795,258,94.3%,471,14232,2.5%,27,1
205,柬埔寨,120038,32,116417,699,0,97.0%,30,2922,2.4%,4,1
206,尼泊尔,820527,281,801722,7287,0,97.7%,298,11518,1.4%,3,1
207,加拿大,1777814,2627,1725101,23113,291,97.0%,2311,29600,1.7%,25,1
208,德国,5623047,92385,4775300,746951,60525,84.9%,31500,100796,1.8%,360,1
209,越南,1181337,12450,955256,201537,6659,80.9%,5627,24544,2.1%,164,1
210,法国,7516746,32591,7090160,307809,23089,94.3%,9421,118777,1.6%,81,1
211,美国,48999737,137334,38799986,9401200,57418,79.2%,77990,798551,1.6%,1926,1
212,澳大利亚,205277,1523,188482,14810,442,91.8%,1076,1985,1.0%,5,1
213,马来西亚,2608979,5755,2510029,68755,636,96.2%,5082,30195,1.2%,37,1
214,日本,1726595,119,1707419,820,8,98.9%,109,18356,1.1%,2,1
215,新加坡,258785,2079,242132,15972,0,93.6%,2275,681,0.3%,6,1
216,泰国,2094886,6335,1993964,80279,0,95.2%,7218,20643,1.0%,37,1
