id,area,asymptomatic,asymptomaticRelative,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedRelative,died,diedRelative,icuDisable,nativeRelative,overseasInputRelative
1,西藏,0,0,1,0,1,0,0,0,0,0,1,0,0
2,澳门,0,0,79,0,79,0,0,0,0,0,1,0,0
3,青海,0,0,30,0,30,0,0,0,0,0,1,0,0
4,台湾,0,0,19239,47,13742,4646,47,0,851,0,1,0,0
5,香港,0,0,15176,150,13315,1648,67,83,213,0,1,0,0
6,贵州,0,0,161,0,159,0,-1,1,2,0,1,0,0
7,吉林,0,0,592,0,586,3,0,0,3,0,1,0,0
8,新疆,7,0,996,0,987,6,-1,1,3,0,1,0,0
9,宁夏,0,0,122,0,122,0,0,0,0,0,1,0,0
10,内蒙古,0,0,1191,0,1190,0,0,0,1,0,1,0,0
11,甘肃,0,0,356,0,354,0,0,0,2,0,1,0,0
12,天津,1,0,1085,1,1035,47,-9,10,3,0,1,0,1
13,山西,0,0,268,0,266,2,0,0,0,0,1,0,0
14,辽宁,12,0,813,1,807,4,1,0,2,0,1,1,0
15,黑龙江,52,1,2064,0,2022,29,0,0,13,0,1,0,0
16,海南,0,0,190,0,184,0,0,0,6,0,1,0,0
17,河北,0,0,1476,0,1451,18,0,0,7,0,1,0,0
18,陕西,0,0,2826,0,2823,0,0,0,3,0,1,0,0
19,云南,90,3,1884,0,1842,40,-1,1,2,0,1,0,0
20,广西,160,4,903,77,625,276,71,6,2,0,1,72,5
21,福建,29,0,1462,2,1423,38,2,0,1,0,1,0,2
22,上海,6,0,3850,9,3613,230,-5,14,7,0,1,0,9
23,北京,296,4,1365,1,1260,96,-7,8,9,0,1,0,1
24,江苏,10,0,1631,0,1629,2,0,0,0,0,1,0,0
25,四川,35,0,1381,1,1358,20,0,1,3,0,1,0,1
26,山东,13,0,1075,0,1048,20,0,0,7,0,1,0,0
27,江西,1,0,959,0,958,0,0,0,1,0,1,0,0
28,重庆,10,1,613,0,605,2,0,0,6,0,1,0,0
29,安徽,0,0,1009,0,1003,0,0,0,6,0,1,0,0
30,湖南,3,0,1231,0,1219,8,-2,2,4,0,1,0,0
31,河南,4,0,2662,0,2336,304,-36,36,22,0,1,0,0
32,广东,102,8,3877,18,3669,200,13,5,8,0,1,0,18
33,浙江,108,0,2241,0,1871,369,0,0,1,0,1,0,0
34,湖北,3,0,68320,0,63808,0,0,0,4512,0,1,0,0
