id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,1,0,0,100.0%,0,0,0.0%,0,1
2,韩国,536495,5564,442293,89746,3493,82.4%,1977,4456,0.8%,94,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,5,0,0,83.3%,0,1,16.7%,0,1
8,马尔维纳斯群岛,83,0,68,15,0,81.9%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,454,0,438,9,0,96.5%,0,7,1.5%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,23223,0,13860,8699,0,59.7%,0,664,2.9%,0,1
13,科摩罗,4576,3,4390,35,0,95.9%,15,151,3.3%,0,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,20996,516,19148,1741,0,91.2%,727,107,0.5%,0,1
16,阿拉伯联合酋长国,743004,110,738049,2804,28,99.3%,82,2151,0.3%,0,1
17,也门,10075,3,6949,1154,1,69.0%,2,1972,19.6%,0,1
18,圣皮埃尔,96,0,74,22,0,77.1%,0,0,0.0%,0,1
19,圣多美和普林西比,3733,0,3675,1,0,98.4%,0,57,1.5%,0,1
20,南苏丹,12904,0,12576,195,0,97.5%,0,133,1.0%,0,1
21,马拉维,62615,115,58878,1427,107,94.0%,8,2310,3.7%,0,1
22,布隆迪,20886,220,773,20075,220,3.7%,0,38,0.2%,0,1
23,塞拉利昂,6423,1,4393,1909,1,68.4%,0,121,1.9%,0,1
24,博茨瓦纳,197644,0,192452,2768,0,97.4%,0,2424,1.2%,0,1
25,百慕大,5784,20,5643,35,11,97.6%,9,106,1.8%,0,1
26,英属维尔京群岛,2842,26,2649,154,25,93.2%,0,39,1.4%,1,1
27,安圭拉,1592,0,1521,67,0,95.5%,0,4,0.3%,0,1
28,格林纳达,5915,0,5665,50,0,95.8%,9,200,3.4%,0,1
29,圣基茨和尼维斯,2796,0,2758,10,0,98.6%,0,28,1.0%,0,1
30,特克斯和凯科斯群岛,3141,0,3072,44,0,97.8%,0,25,0.8%,0,1
31,几内亚比绍,6450,0,6285,16,0,97.4%,0,149,2.3%,0,1
32,马里,18718,36,15578,2507,10,83.2%,25,633,3.4%,1,1
33,利比亚,379328,512,366163,7596,0,96.5%,1102,5569,1.5%,8,1
34,老挝,91816,1358,7339,84227,1358,8.0%,0,250,0.3%,0,1
35,伯利兹,31152,72,29862,704,0,95.9%,182,586,1.9%,0,1
36,缅甸,527274,0,503790,4291,0,95.5%,0,19193,3.6%,0,1
37,多米尼克,6257,0,5820,395,0,93.0%,0,42,0.7%,0,1
38,莫桑比克,154520,113,149989,2586,106,97.1%,6,1945,1.3%,1,1
39,叙利亚,49423,78,30670,15930,0,62.1%,100,2823,5.7%,4,1
40,马恩岛,12731,8,11919,745,0,93.6%,98,67,0.5%,0,1
41,巴布亚新几内亚,35962,29,35121,254,0,97.7%,61,587,1.6%,1,1
42,厄立特里亚,7675,10,7449,162,0,97.1%,12,64,0.8%,0,1
43,乌干达,128120,87,97821,27030,63,76.4%,24,3269,2.6%,0,1
44,安哥拉,65431,27,63519,175,0,97.1%,94,1737,2.7%,0,1
45,东帝汶,19830,1,19704,4,0,99.4%,1,122,0.6%,0,1
46,新喀里多尼亚,12421,11,11976,165,0,96.4%,24,280,2.3%,0,1
47,马达加斯加,45794,0,43393,1421,0,94.8%,0,980,2.1%,0,1
48,津巴布韦,177690,4872,130279,42666,4695,73.3%,175,4745,2.7%,2,1
49,佛得角,38509,0,38075,83,0,98.9%,24,351,0.9%,0,1
50,蒙特塞拉特,44,0,42,1,0,95.5%,0,1,2.3%,0,1
51,海地,25865,121,22276,2827,0,86.1%,248,762,2.9%,4,1
52,尼日尔,7170,9,6879,22,0,95.9%,56,269,3.8%,1,1
53,乍得,5701,0,4874,646,0,85.5%,0,181,3.2%,0,1
54,萨尔瓦多,121267,0,104989,12478,0,86.6%,0,3800,3.1%,3,1
55,尼加拉瓜,17391,0,4225,12956,0,24.3%,0,210,1.2%,0,1
56,斐济,52593,0,51157,739,0,97.3%,0,697,1.3%,0,1
57,毛里求斯,22710,0,21043,987,0,92.7%,0,680,3.0%,0,1
58,赞比亚,211705,471,206716,1318,443,97.6%,27,3671,1.7%,1,1
