id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
1,汤加王国,1,0,1,0,0,100.0%,0,0,0.0%,0,1
2,韩国,477358,5127,409041,64424,3452,85.7%,1632,3893,0.8%,43,1
3,帕劳共和国,8,0,8,0,0,100.0%,0,0,0.0%,0,1
4,圣赫勒拿,2,0,2,0,0,100.0%,0,0,0.0%,0,1
5,密克罗尼西亚,1,0,1,0,0,100.0%,0,0,0.0%,0,1
6,萨摩亚独立国,3,0,3,0,0,100.0%,0,0,0.0%,0,1
7,瓦努阿图共和国,6,0,3,2,0,50.0%,0,1,16.7%,0,1
8,马尔维纳斯群岛,83,0,68,15,0,81.9%,0,0,0.0%,0,1
9,马绍尔群岛,4,0,4,0,0,100.0%,0,0,0.0%,0,1
10,瓦利斯和富图纳群岛,454,0,438,9,0,96.5%,0,7,1.5%,0,1
11,所罗门群岛,20,0,20,0,0,100.0%,0,0,0.0%,0,1
12,莱索托,21838,0,13741,7434,0,62.9%,0,663,3.0%,0,1
13,科摩罗,4543,14,4313,79,10,94.9%,4,151,3.3%,0,1
14,塔吉克斯坦,17095,0,16966,5,0,99.2%,0,124,0.7%,0,1
15,海峡群岛,18893,0,16459,2330,0,87.1%,0,104,0.6%,0,1
16,阿拉伯联合酋长国,742328,114,737330,2850,0,99.3%,158,2148,0.3%,0,1
17,也门,10025,5,6913,1158,0,69.0%,11,1954,19.5%,2,1
18,圣皮埃尔,86,27,49,37,27,57.0%,0,0,0.0%,0,1
19,圣多美和普林西比,3733,0,3675,2,0,98.4%,0,56,1.5%,0,1
20,南苏丹,12758,0,12463,162,0,97.7%,0,133,1.0%,0,1
21,马拉维,61981,17,58824,850,15,94.9%,2,2307,3.7%,0,1
22,布隆迪,20439,0,773,19628,0,3.8%,0,38,0.2%,0,1
23,塞拉利昂,6402,0,4393,1888,0,68.6%,0,121,1.9%,0,1
24,博茨瓦纳,195302,0,192452,431,0,98.5%,0,2419,1.2%,0,1
